,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2016-08-05 06:00:00,0.0,0.0,0.0,0.0,293.748474121,0.973568379879,-0.86912882328
2016-08-05 06:15:00,0.0,0.0,0.0,0.0,292.98614502,0.478128701448,-0.760579288006
2016-08-05 06:30:00,0.0,0.0,0.0,0.0,293.027069092,0.227222591639,-0.755294620991
2016-08-05 06:45:00,0.0,0.0,0.0,0.0,293.052215576,0.227392658591,-0.707348406315
2016-08-05 07:00:00,0.0,0.0,0.0,0.0,293.045227051,-0.0419697090983,-0.583721876144
2016-08-05 07:15:00,0.0,0.0,0.0,0.0,293.085693359,-0.0900401696563,-0.630235016346
2016-08-05 07:30:00,0.0,0.0,0.0,0.0,293.05657959,0.0496659763157,-0.727046430111
2016-08-05 07:45:00,0.0,0.0,0.0,0.0,293.059295654,0.241882920265,-0.648473858833
2016-08-05 08:00:00,0.0,0.0,0.0,0.0,293.019042969,0.920523583889,-0.695518374443
2016-08-05 08:15:00,0.0,0.0,0.0,0.0,292.962097168,1.26066684723,-0.69786965847
2016-08-05 08:30:00,0.0,0.0,0.0,0.0,292.882202148,1.43363952637,-0.869743287563
2016-08-05 08:45:00,0.0,0.0,0.0,0.0,292.807281494,1.57423269749,-0.861874461174
2016-08-05 09:00:00,0.0,0.0,0.0,0.0,292.712585449,1.61900186539,-1.19249022007
2016-08-05 09:15:00,0.0,0.0,0.0,0.0,292.607177734,1.74251461029,-1.08370196819
2016-08-05 09:30:00,0.0,0.0,0.0,0.0,292.500518799,1.7424300909,-1.18641626835
2016-08-05 09:45:00,0.0,0.0,0.0,0.0,292.395629883,1.73123896122,-1.20053851604
2016-08-05 10:00:00,0.0,0.0,0.0,0.0,292.284088135,1.77285945415,-1.17097306252
2016-08-05 10:15:00,0.0,0.0,0.0,0.0,292.217773438,1.78504431248,-1.24403274059
2016-08-05 10:30:00,0.0,0.0,0.0,0.0,292.335632324,1.5562735796,-1.08238589764
2016-08-05 10:45:00,0.0,0.0,0.0,0.0,292.422912598,1.65663003922,-0.999095797539
2016-08-05 11:00:00,0.0,0.0,0.0,0.0,292.432769775,1.7353477478,-1.0745061636
2016-08-05 11:15:00,0.0,0.0,0.0,0.0,292.40814209,1.79339826107,-1.05491924286
2016-08-05 11:30:00,0.0,0.0,0.0,0.0,292.401885986,1.84904825687,-1.01001727581
2016-08-05 11:45:00,0.0,0.0,0.0,0.0,292.387084961,1.76933407784,-0.978610098362
2016-08-05 12:00:00,0.0,0.0,0.0,0.0,292.375488281,1.74547064304,-0.924587905407
2016-08-05 12:15:00,0.0,0.0,0.0,0.0,292.359863281,1.76157569885,-0.941764295101
2016-08-05 12:30:00,0.0,0.0,0.0,0.0,292.349182129,1.74902653694,-0.957781910896
2016-08-05 12:45:00,0.0,0.0,0.0,0.0,292.334564209,1.78488624096,-0.926441609859
2016-08-05 13:00:00,0.0,0.0,0.0,0.0,292.317626953,1.7833738327,-0.899154067039
2016-08-05 13:15:00,1.27831697464,0.0,1.67025923729,1.80970299244,292.295440674,1.71934056282,-0.887581706047
2016-08-05 13:30:00,18.1473236084,3.10339515863e-07,20.0530567169,29.3839988708,292.292724609,1.64442908764,-0.901463866234
2016-08-05 13:45:00,39.9666976929,0.00571162300184,42.8765144348,67.9614105225,292.302825928,1.54671943188,-0.863532185555
2016-08-05 14:00:00,65.1742172241,0.164505496621,68.8267822266,113.123199463,292.329742432,1.49215900898,-0.853769600391
2016-08-05 14:15:00,94.8478164673,1.17167496681,98.6104202271,162.800537109,292.354248047,1.36367714405,-0.778591871262
2016-08-05 14:30:00,126.523170471,3.19542193413,129.458648682,215.335968018,292.379180908,1.28946399689,-0.679386198521
2016-08-05 14:45:00,155.686553955,4.30540847778,158.182189941,269.905944824,292.448547363,1.27350378036,-0.612953901291
2016-08-05 15:00:00,187.279067993,5.97516584396,188.576324463,325.39553833,292.518127441,1.22151577473,-0.558584272861
2016-08-05 15:15:00,214.243118286,6.11312627792,215.539047241,380.950683594,292.576019287,1.16091012955,-0.489017784595
2016-08-05 15:30:00,258.29019165,11.5849838257,253.911529541,436.333190918,292.657989502,1.14851379395,-0.461706310511
2016-08-05 15:45:00,303.158447266,23.5031814575,290.842376709,490.925231934,292.76663208,1.20734751225,-0.464622855186
2016-08-05 16:00:00,358.810241699,52.0474281311,329.112304688,544.324523926,292.884185791,1.27661693096,-0.438067615032
