,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2017-07-11 06:00:00,0.0,0.0,0.0,0.0,295.316619873,0.0784417763352,-0.781848073006
2017-07-11 06:15:00,0.0,0.0,0.0,0.0,294.806121826,0.190808340907,-1.13040721416
2017-07-11 06:30:00,0.0,0.0,0.0,0.0,294.902069092,0.349172979593,-1.18808281422
2017-07-11 06:45:00,0.0,0.0,0.0,0.0,294.937011719,0.548551440239,-1.11699306965
2017-07-11 07:00:00,0.0,0.0,0.0,0.0,294.969268799,0.533391952515,-1.07963633537
2017-07-11 07:15:00,0.0,0.0,0.0,0.0,294.957580566,0.937978565693,-1.33400464058
2017-07-11 07:30:00,0.0,0.0,0.0,0.0,294.879058838,1.22260093689,-1.42892336845
2017-07-11 07:45:00,0.0,0.0,0.0,0.0,294.693969727,1.44046759605,-1.38702809811
2017-07-11 08:00:00,0.0,0.0,0.0,0.0,294.463165283,1.62206614017,-1.26093101501
2017-07-11 08:15:00,0.0,0.0,0.0,0.0,294.206817627,1.53757846355,-1.40189909935
2017-07-11 08:30:00,0.0,0.0,0.0,0.0,293.987030029,1.67672395706,-1.1545907259
2017-07-11 08:45:00,0.0,0.0,0.0,0.0,293.79208374,1.46660506725,-1.29356276989
2017-07-11 09:00:00,0.0,0.0,0.0,0.0,293.620056152,1.54118263721,-1.38755941391
2017-07-11 09:15:00,0.0,0.0,0.0,0.0,293.468322754,1.42512142658,-1.38394713402
2017-07-11 09:30:00,0.0,0.0,0.0,0.0,293.360748291,1.35160684586,-1.42568719387
2017-07-11 09:45:00,0.0,0.0,0.0,0.0,293.265563965,1.36373651028,-1.38013589382
2017-07-11 10:00:00,0.0,0.0,0.0,0.0,293.193237305,1.30160260201,-1.19704222679
2017-07-11 10:15:00,0.0,0.0,0.0,0.0,293.13369751,1.18760073185,-0.94715821743
2017-07-11 10:30:00,0.0,0.0,0.0,0.0,293.102325439,1.06608617306,-0.877873957157
2017-07-11 10:45:00,0.0,0.0,0.0,0.0,293.084503174,1.06890249252,-0.923321008682
2017-07-11 11:00:00,0.0,0.0,0.0,0.0,293.065734863,1.00601994991,-0.910447061062
2017-07-11 11:15:00,0.0,0.0,0.0,0.0,293.039276123,0.977814793587,-1.05950856209
2017-07-11 11:30:00,0.0,0.0,0.0,0.0,292.996246338,1.05007767677,-1.15352666378
2017-07-11 11:45:00,0.0,0.0,0.0,0.0,292.930938721,1.11839866638,-1.24537277222
2017-07-11 12:00:00,0.0,0.0,0.0,0.0,292.860351562,1.13202488422,-1.1912637949
2017-07-11 12:15:00,0.0,0.0,0.0,0.0,292.80065918,1.15066850185,-1.18275880814
2017-07-11 12:30:00,0.0,0.0,0.0,0.0,292.754699707,1.12446796894,-1.14499163628
2017-07-11 12:45:00,0.0,0.0,0.0,0.0,292.715759277,1.09277689457,-1.18731582165
2017-07-11 13:00:00,5.41636419296,4.62496615228e-07,5.62223625183,5.42289447784,292.695678711,1.01117897034,-1.22979307175
2017-07-11 13:15:00,32.6523628235,167.338577271,21.5843029022,32.674369812,292.788818359,0.837946891785,-1.09552264214
2017-07-11 13:30:00,68.8088302612,282.875701904,35.6492843628,68.841255188,292.855957031,0.783357083797,-1.06149542332
2017-07-11 13:45:00,111.05418396,376.416809082,47.6121101379,111.094902039,292.982696533,0.675236523151,-0.857675611973
2017-07-11 14:00:00,157.5415802,453.346405029,57.8649559021,157.589050293,293.167816162,0.664827048779,-0.77019816637
2017-07-11 14:15:00,207.340454102,517.101501465,66.9482650757,207.393508911,293.411804199,0.712004184723,-0.783191561699
2017-07-11 14:30:00,258.863739014,569.793640137,75.0597763062,258.921508789,293.664489746,0.715158045292,-0.736897706985
2017-07-11 14:45:00,311.579681396,614.016845703,82.4481277466,311.641387939,293.899536133,0.700813293457,-0.634056329727
2017-07-11 15:00:00,364.927032471,651.548278809,89.2538223267,364.9921875,294.158447266,0.687514781952,-0.527150332928
