,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2017-05-06 06:00:00,0.0,0.0,0.0,0.0,289.038421631,1.52833449841,1.13415336609
2017-05-06 06:15:00,0.0,0.0,0.0,0.0,288.445770264,1.25083875656,1.13977253437
2017-05-06 06:30:00,0.0,0.0,0.0,0.0,288.668670654,0.941638827324,1.21153020859
2017-05-06 06:45:00,0.0,0.0,0.0,0.0,288.694488525,0.364063113928,1.23058843613
2017-05-06 07:00:00,0.0,0.0,0.0,0.0,288.724517822,0.343861103058,1.55587291718
2017-05-06 07:15:00,0.0,0.0,0.0,0.0,288.75692749,0.00818373262882,1.56228351593
2017-05-06 07:30:00,0.0,0.0,0.0,0.0,288.768676758,-0.287122815847,1.56018424034
2017-05-06 07:45:00,0.0,0.0,0.0,0.0,288.776824951,-0.667651772499,1.67714655399
2017-05-06 08:00:00,0.0,0.0,0.0,0.0,288.775604248,-0.914624333382,2.01790785789
2017-05-06 08:15:00,0.0,0.0,0.0,0.0,288.771820068,-1.41471672058,1.76239538193
2017-05-06 08:30:00,0.0,0.0,0.0,0.0,288.770874023,-1.68285048008,2.01664996147
2017-05-06 08:45:00,0.0,0.0,0.0,0.0,288.794677734,-1.77490985394,1.87687003613
2017-05-06 09:00:00,0.0,0.0,0.0,0.0,288.828521729,-1.54989588261,1.98928689957
2017-05-06 09:15:00,0.0,0.0,0.0,0.0,288.857330322,-1.44680356979,1.97580194473
2017-05-06 09:30:00,0.0,0.0,0.0,0.0,288.885681152,-1.25861990452,2.20195364952
2017-05-06 09:45:00,0.0,0.0,0.0,0.0,288.914489746,-0.95148140192,2.36012530327
2017-05-06 10:00:00,0.0,0.0,0.0,0.0,288.935668945,-0.586585700512,2.43806242943
2017-05-06 10:15:00,0.0,0.0,0.0,0.0,288.917327881,-0.346598356962,2.55229592323
2017-05-06 10:30:00,0.0,0.0,0.0,0.0,288.856903076,-0.222518116236,2.70300412178
2017-05-06 10:45:00,0.0,0.0,0.0,0.0,288.773284912,-0.20643235743,2.83958125114
2017-05-06 11:00:00,0.0,0.0,0.0,0.0,288.686645508,-0.390894889832,2.87465286255
2017-05-06 11:15:00,0.0,0.0,0.0,0.0,288.632720947,-0.520588219166,2.84543013573
2017-05-06 11:30:00,0.0,0.0,0.0,0.0,288.59463501,-0.511320114136,2.88119935989
2017-05-06 11:45:00,0.0,0.0,0.0,0.0,288.562591553,-0.469985187054,2.94063353539
2017-05-06 12:00:00,0.0,0.0,0.0,0.0,288.545257568,-0.53618490696,2.88669991493
2017-05-06 12:15:00,0.0,0.0,0.0,0.0,288.528747559,-0.618273198605,2.83027791977
2017-05-06 12:30:00,0.0,0.0,0.0,0.0,288.509063721,-0.72623282671,2.84082221985
2017-05-06 12:45:00,0.0,0.0,0.0,0.0,288.480010986,-0.820704758167,2.86884140968
2017-05-06 13:00:00,0.0,0.0,0.0,0.0,288.441497803,-0.941797494888,2.80396485329
2017-05-06 13:15:00,7.2399764061,0.0,8.73396587372,19.1080379486,288.433807373,-1.07083773613,2.83044958115
2017-05-06 13:30:00,19.3226795197,0.0,21.8996620178,55.2801704407,288.437805176,-1.28529763222,2.92579460144
2017-05-06 13:45:00,26.6914634705,0.0,30.0907745361,99.0810775757,288.438842773,-1.69722771645,2.98269724846
2017-05-06 14:00:00,26.976732254,0.0,31.0707168579,148.089096069,288.431427002,-1.9512976408,2.93451786041
2017-05-06 14:15:00,20.0793209076,0.0,24.8028469086,200.493682861,288.400024414,-1.81359112263,2.94256448746
2017-05-06 14:30:00,17.4544277191,0.0,22.731918335,254.991867065,288.365509033,-1.41186153889,3.00797915459
2017-05-06 14:45:00,17.5237884521,0.0,23.3123321533,310.592773438,288.315826416,-0.991469860077,3.17707967758
2017-05-06 15:00:00,18.0198554993,0.0,24.297290802,366.614044189,288.251983643,-0.646691024303,3.32834625244
2017-05-06 15:15:00,21.2986774445,0.0,28.0361671448,422.500366211,288.185913086,-0.466242969036,3.48574447632
2017-05-06 15:30:00,26.082157135,0.0,33.244758606,477.749572754,288.161010742,-0.530966639519,3.59291887283
