,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2017-05-20 06:00:00,0.0,0.0,0.0,0.0,294.12411499,-1.99518799782,-0.677090704441
2017-05-20 06:15:00,0.0,0.0,0.0,0.0,292.423828125,-1.45687389374,-0.980506241322
2017-05-20 06:30:00,0.0,0.0,0.0,0.0,291.92175293,-2.79464435577,-1.18002533913
2017-05-20 06:45:00,0.0,0.0,0.0,0.0,291.21987915,-3.56741213799,-0.913849949837
2017-05-20 07:00:00,0.0,0.0,0.0,0.0,290.818817139,-3.56011152267,-0.421566545963
2017-05-20 07:15:00,0.0,0.0,0.0,0.0,290.660827637,-3.63336205482,-0.133234396577
2017-05-20 07:30:00,0.0,0.0,0.0,0.0,290.586700439,-3.63293623924,-0.0400719456375
2017-05-20 07:45:00,0.0,0.0,0.0,0.0,290.47958374,-3.65542221069,-0.356150209904
2017-05-20 08:00:00,0.0,0.0,0.0,0.0,290.351348877,-3.65546369553,-0.498182356358
2017-05-20 08:15:00,0.0,0.0,0.0,0.0,290.222961426,-3.65629887581,-0.657006680965
2017-05-20 08:30:00,0.0,0.0,0.0,0.0,290.093109131,-3.27841091156,-0.683672845364
2017-05-20 08:45:00,0.0,0.0,0.0,0.0,289.968017578,-3.17881560326,-0.753905236721
2017-05-20 09:00:00,0.0,0.0,0.0,0.0,289.80166626,-2.65218043327,-0.617482185364
2017-05-20 09:15:00,0.0,0.0,0.0,0.0,289.660400391,-2.79405808449,-0.663430392742
2017-05-20 09:30:00,0.0,0.0,0.0,0.0,289.518096924,-3.38878369331,-0.694590032101
2017-05-20 09:45:00,0.0,0.0,0.0,0.0,289.337219238,-2.89886760712,-0.539080142975
2017-05-20 10:00:00,0.0,0.0,0.0,0.0,289.219390869,-2.89267802238,-0.565136015415
2017-05-20 10:15:00,0.0,0.0,0.0,0.0,289.0909729,-2.90800786018,-0.596119225025
2017-05-20 10:30:00,0.0,0.0,0.0,0.0,288.958374023,-2.87826633453,-0.582553744316
2017-05-20 10:45:00,0.0,0.0,0.0,0.0,288.848358154,-2.99145746231,-0.620524764061
2017-05-20 11:00:00,0.0,0.0,0.0,0.0,288.708129883,-2.87891221046,-0.674462139606
2017-05-20 11:15:00,0.0,0.0,0.0,0.0,288.565887451,-2.60860919952,-0.635171294212
2017-05-20 11:30:00,0.0,0.0,0.0,0.0,288.433349609,-2.52512145042,-0.716471374035
2017-05-20 11:45:00,0.0,0.0,0.0,0.0,288.308135986,-2.69057488441,-0.869086921215
2017-05-20 12:00:00,0.0,0.0,0.0,0.0,288.152099609,-2.50655937195,-0.880693614483
2017-05-20 12:15:00,0.0,0.0,0.0,0.0,287.981414795,-2.03203511238,-0.832837283611
2017-05-20 12:30:00,0.0,0.0,0.0,0.0,287.830688477,-1.80420315266,-0.841032743454
2017-05-20 12:45:00,0.0,0.0,0.0,0.0,287.695800781,-1.72845101357,-0.909166097641
2017-05-20 13:00:00,10.5994224548,51.6869049072,9.31363296509,10.6118354797,287.726348877,-1.86372923851,-1.01439726353
2017-05-20 13:15:00,44.0244598389,237.960159302,25.8198013306,44.0527572632,288.172424316,-2.19632172585,-1.21430587769
2017-05-20 13:30:00,86.1900024414,359.058868408,40.0133857727,86.2290115356,288.821502686,-2.47573637962,-1.44195330143
2017-05-20 13:45:00,134.292739868,454.982116699,51.9627380371,134.340103149,289.571899414,-2.25721502304,-1.31801712513
2017-05-20 14:00:00,186.363967896,532.185058594,62.1967163086,186.418029785,290.439544678,-1.77422189713,-1.01947009563
2017-05-20 14:15:00,241.000274658,594.85748291,71.1888885498,241.059814453,291.38104248,-1.08587920666,-0.662084043026
2017-05-20 14:30:00,297.200469971,646.401916504,79.2518005371,297.264526367,292.379241943,-0.841019928455,-0.618519127369
2017-05-20 14:45:00,354.218139648,689.411315918,86.5832519531,354.286071777,293.278503418,-0.61127436161,-0.592775642872
2017-05-20 15:00:00,411.43737793,725.728759766,93.3148727417,411.508605957,294.09161377,-0.24265833199,-0.498737633228
2017-05-20 15:15:00,468.343658447,756.726623535,99.5339660645,468.417785645,294.839508057,0.0617595762014,-0.461990147829
2017-05-20 15:30:00,524.43548584,783.327636719,105.299957275,524.512145996,295.556915283,0.463331103325,-0.562048017979
