,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2016-05-05 06:00:00,0.0,0.0,0.0,0.0,288.3934021,1.81518065929,0.712010622025
2016-05-05 06:15:00,0.0,0.0,0.0,0.0,287.721984863,1.86978268623,1.17218279839
2016-05-05 06:30:00,0.0,0.0,0.0,0.0,287.735534668,1.55263268948,1.37332320213
2016-05-05 06:45:00,0.0,0.0,0.0,0.0,287.734619141,0.820299685001,0.849256932735
2016-05-05 07:00:00,0.0,0.0,0.0,0.0,287.781341553,0.647925436497,0.841195583344
2016-05-05 07:15:00,0.0,0.0,0.0,0.0,287.783782959,0.609770834446,0.975451648235
2016-05-05 07:30:00,0.0,0.0,0.0,0.0,287.776947021,0.769138753414,1.01148736477
2016-05-05 07:45:00,0.0,0.0,0.0,0.0,287.752166748,0.996114432812,1.1197835207
2016-05-05 08:00:00,0.0,0.0,0.0,0.0,287.722869873,1.08283555508,1.02077901363
2016-05-05 08:15:00,0.0,0.0,0.0,0.0,287.668884277,1.0871065855,1.38960385323
2016-05-05 08:30:00,0.0,0.0,0.0,0.0,287.609161377,1.35768198967,1.5630928278
2016-05-05 08:45:00,0.0,0.0,0.0,0.0,287.558410645,1.44746863842,1.506939888
2016-05-05 09:00:00,0.0,0.0,0.0,0.0,287.504486084,1.72777760029,1.69020068645
2016-05-05 09:15:00,0.0,0.0,0.0,0.0,287.433441162,1.91938066483,2.02627229691
2016-05-05 09:30:00,0.0,0.0,0.0,0.0,287.373168945,2.01693320274,2.04451751709
2016-05-05 09:45:00,0.0,0.0,0.0,0.0,287.330169678,1.91149747372,1.71967172623
2016-05-05 10:00:00,0.0,0.0,0.0,0.0,287.337402344,1.7606112957,1.54386878014
2016-05-05 10:15:00,0.0,0.0,0.0,0.0,287.332733154,1.68585419655,1.37627410889
2016-05-05 10:30:00,0.0,0.0,0.0,0.0,287.324645996,1.57954061031,1.1965829134
2016-05-05 10:45:00,0.0,0.0,0.0,0.0,287.321838379,1.58100736141,1.10858857632
2016-05-05 11:00:00,0.0,0.0,0.0,0.0,287.330169678,1.52057600021,0.918186068535
2016-05-05 11:15:00,0.0,0.0,0.0,0.0,287.339447021,1.53942990303,0.775642991066
2016-05-05 11:30:00,0.0,0.0,0.0,0.0,287.351348877,1.39808261395,0.660397529602
2016-05-05 11:45:00,0.0,0.0,0.0,0.0,287.368041992,1.24435925484,0.645137429237
2016-05-05 12:00:00,0.0,0.0,0.0,0.0,287.386932373,1.07159864902,0.616881132126
2016-05-05 12:15:00,0.0,0.0,0.0,0.0,287.396331787,0.917943656445,0.777332961559
2016-05-05 12:30:00,0.0,0.0,0.0,0.0,287.403747559,0.870426118374,0.939823448658
2016-05-05 12:45:00,0.0,0.0,0.0,0.0,287.4034729,1.03637683392,1.1889026165
2016-05-05 13:00:00,0.0,0.0,0.0,0.0,287.387298584,1.11389708519,1.30795073509
2016-05-05 13:15:00,3.40999364853,0.0,4.89198493958,19.3140907288,287.369720459,1.02857804298,1.35161375999
2016-05-05 13:30:00,14.163310051,0.0,16.7414112091,55.973197937,287.384002686,0.60482198,1.32561683655
2016-05-05 13:45:00,30.6898078918,0.0,34.148273468,100.435066223,287.420379639,-0.0274218916893,1.03213000298
2016-05-05 14:00:00,45.5180091858,6.83700420723e-08,49.7243156433,150.175811768,287.464294434,-0.519460320473,0.712050437927
2016-05-05 14:15:00,49.3119850159,0.0,54.1442871094,203.352767944,287.51940918,-0.545179724693,0.707437813282
2016-05-05 14:30:00,51.5324020386,0.0,56.977809906,258.610809326,287.581085205,-0.207888409495,0.750774145126
2016-05-05 14:45:00,56.280292511,0.0,62.2236404419,314.932312012,287.641876221,0.251808166504,0.864063620567
2016-05-05 15:00:00,65.9077606201,0.0,72.3530960083,371.695800781,287.695617676,0.7090472579,0.908870100975
2016-05-05 15:15:00,93.0567398071,1.04010077848e-05,100.036087036,428.354858398,287.746948242,1.04876887798,0.903859496117
2016-05-05 15:30:00,124.636642456,0.000606986053754,132.06703186,484.443695068,287.795898438,1.04781031609,0.937204539776
2016-05-05 15:45:00,172.461914062,0.027726015076,180.346298218,539.45300293,287.872589111,0.76093351841,0.99452829361
2016-05-05 16:00:00,223.900222778,0.286250919104,231.937210083,592.999084473,287.984954834,0.451894491911,1.08760285378
2016-05-05 16:15:00,250.318450928,0.483053356409,258.482757568,644.544067383,288.126464844,0.384081631899,1.21377646923
2016-05-05 16:30:00,270.388366699,0.599530637264,278.694946289,693.819580078,288.279296875,0.640436828136,1.35702574253
2016-05-05 16:45:00,340.683258057,2.97549557686,346.264984131,740.631347656,288.442565918,0.698012590408,1.42492556572
