,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2017-09-16 06:00:00,0.0,0.0,0.0,0.0,292.634033203,0.907907783985,-0.93123281002
2017-09-16 06:15:00,0.0,0.0,0.0,0.0,292.079376221,0.873303413391,-0.93835234642
2017-09-16 06:30:00,0.0,0.0,0.0,0.0,292.026367188,0.591415166855,-1.13309574127
2017-09-16 06:45:00,0.0,0.0,0.0,0.0,291.96673584,0.493079990149,-0.906073868275
2017-09-16 07:00:00,0.0,0.0,0.0,0.0,291.907012939,-0.0300354994833,-0.65446382761
2017-09-16 07:15:00,0.0,0.0,0.0,0.0,291.878967285,-0.768442988396,-1.1187582016
2017-09-16 07:30:00,0.0,0.0,0.0,0.0,291.788146973,-0.521662175655,-0.633227169514
2017-09-16 07:45:00,0.0,0.0,0.0,0.0,291.709747314,-0.546624362469,-0.627505600452
2017-09-16 08:00:00,0.0,0.0,0.0,0.0,291.631866455,-0.452325612307,-0.649077475071
2017-09-16 08:15:00,0.0,0.0,0.0,0.0,291.561706543,-0.418268114328,-0.527050077915
2017-09-16 08:30:00,0.0,0.0,0.0,0.0,291.497680664,-0.350324094296,-0.448694080114
2017-09-16 08:45:00,0.0,0.0,0.0,0.0,291.431854248,-0.18335878849,-0.322507679462
2017-09-16 09:00:00,0.0,0.0,0.0,0.0,291.379608154,-0.102874487638,-0.326770335436
2017-09-16 09:15:00,0.0,0.0,0.0,0.0,291.327087402,-0.126141369343,-0.22789528966
2017-09-16 09:30:00,0.0,0.0,0.0,0.0,291.280456543,-0.115389741957,-0.136511027813
2017-09-16 09:45:00,0.0,0.0,0.0,0.0,291.239227295,0.161024481058,-0.19035731256
2017-09-16 10:00:00,0.0,0.0,0.0,0.0,291.203979492,0.339778929949,-0.316153734922
2017-09-16 10:15:00,0.0,0.0,0.0,0.0,291.152130127,0.384723752737,-0.29270285368
2017-09-16 10:30:00,0.0,0.0,0.0,0.0,291.118133545,0.572990000248,-0.375121802092
2017-09-16 10:45:00,0.0,0.0,0.0,0.0,291.131408691,0.654670119286,-0.410795599222
2017-09-16 11:00:00,0.0,0.0,0.0,0.0,291.303436279,0.738395273685,-0.492494553328
2017-09-16 11:15:00,0.0,0.0,0.0,0.0,291.484893799,1.23593604565,-0.760159850121
