,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2017-06-16 06:00:00,0.0,0.0,0.0,0.0,292.387939453,-0.442919194698,0.212967216969
2017-06-16 06:15:00,0.0,0.0,0.0,0.0,292.286254883,-0.339772284031,0.359868437052
2017-06-16 06:30:00,0.0,0.0,0.0,0.0,292.296661377,-0.0908859744668,0.457764655352
2017-06-16 06:45:00,0.0,0.0,0.0,0.0,292.19744873,-0.173263981938,0.495596796274
2017-06-16 07:00:00,0.0,0.0,0.0,0.0,292.082427979,-0.225923389196,0.557049155235
2017-06-16 07:15:00,0.0,0.0,0.0,0.0,291.962432861,-0.242873236537,0.503430962563
2017-06-16 07:30:00,0.0,0.0,0.0,0.0,291.83770752,0.125838190317,0.734709620476
2017-06-16 07:45:00,0.0,0.0,0.0,0.0,291.6796875,0.439846992493,0.735305547714
2017-06-16 08:00:00,0.0,0.0,0.0,0.0,291.492645264,0.642712295055,0.585939764977
2017-06-16 08:15:00,0.0,0.0,0.0,0.0,291.280761719,0.579304516315,0.471371412277
2017-06-16 08:30:00,0.0,0.0,0.0,0.0,291.084320068,0.668206453323,0.612903177738
2017-06-16 08:45:00,0.0,0.0,0.0,0.0,290.87588501,0.607255637646,0.497017323971
2017-06-16 09:00:00,0.0,0.0,0.0,0.0,290.706359863,0.285852491856,0.417551100254
2017-06-16 09:15:00,0.0,0.0,0.0,0.0,290.568939209,0.188446521759,0.20928953588
2017-06-16 09:30:00,0.0,0.0,0.0,0.0,290.428497314,0.226840183139,0.127358824015
2017-06-16 09:45:00,0.0,0.0,0.0,0.0,290.283172607,0.306731939316,0.147036001086
2017-06-16 10:00:00,0.0,0.0,0.0,0.0,290.135742188,0.330344289541,0.123138539493
2017-06-16 10:15:00,0.0,0.0,0.0,0.0,289.976654053,0.434479355812,0.167975738645
2017-06-16 10:30:00,0.0,0.0,0.0,0.0,289.810424805,0.521929681301,-0.105781883001
2017-06-16 10:45:00,0.0,0.0,0.0,0.0,289.635742188,0.560390114784,-0.20574875176
2017-06-16 11:00:00,0.0,0.0,0.0,0.0,289.473388672,0.653611123562,-0.452156364918
2017-06-16 11:15:00,0.0,0.0,0.0,0.0,289.241485596,0.862828791142,-0.723923206329
2017-06-16 11:30:00,0.0,0.0,0.0,0.0,288.988647461,0.909851014614,-0.667309105396
2017-06-16 11:45:00,0.0,0.0,0.0,0.0,288.716522217,1.15211975574,-0.916542708874
2017-06-16 12:00:00,0.0,0.0,0.0,0.0,288.548492432,1.99874079227,-1.83112955093
2017-06-16 12:15:00,0.0,0.0,0.0,0.0,288.250457764,1.26900100708,-1.1704877615
2017-06-16 12:30:00,0.0,0.0,0.0,0.0,288.247192383,1.67652118206,-1.71100246906
2017-06-16 12:45:00,0.0,0.0,0.0,0.0,288.134490967,1.45553302765,-1.65111100674
2017-06-16 13:00:00,18.9421348572,0.108303561807,19.1493244171,22.5561904907,288.116088867,1.2983738184,-1.36643874645
2017-06-16 13:15:00,54.1058692932,197.84274292,35.0763130188,57.9911689758,288.21572876,0.902210116386,-0.855479419231
2017-06-16 13:30:00,100.343933105,383.434875488,44.0122070312,100.385108948,288.269958496,0.605418562889,-0.522438824177
2017-06-16 13:45:00,147.719421387,468.745941162,54.934337616,147.76802063,288.411346436,0.311616808176,-0.286271780729
2017-06-16 14:00:00,198.508651733,538.329040527,64.4373779297,198.563293457,288.557800293,0.0880358442664,-0.0741880089045
2017-06-16 14:15:00,251.499450684,595.337097168,72.8918151855,251.55909729,288.905792236,0.0496238172054,-0.0203378200531
2017-06-16 14:30:00,305.81930542,642.546447754,80.5426483154,305.883148193,289.448577881,0.0782497525215,-0.0224270522594
2017-06-16 14:45:00,360.811553955,682.144104004,87.5477828979,360.878997803,290.127380371,0.186766669154,-0.0476272664964
2017-06-16 15:00:00,415.92791748,715.713562012,94.0160064697,415.998443604,290.801300049,0.35215562582,-0.0973011702299
2017-06-16 15:15:00,470.76651001,744.571716309,100.021713257,470.839752197,291.408752441,0.455713242292,-0.125411808491
2017-06-16 15:30:00,524.891052246,769.538269043,105.614440918,524.96661377,292.020935059,0.566615819931,-0.169289633632
2017-06-16 15:45:00,577.881958008,791.206298828,110.828094482,577.959777832,292.668182373,0.727427184582,-0.256989598274
2017-06-16 16:00:00,629.448181152,810.188537598,115.688819885,629.527832031,293.277526855,0.876755952835,-0.324715405703
2017-06-16 16:15:00,679.350158691,826.999694824,120.215057373,679.431518555,293.836090088,0.972994446754,-0.355214327574
2017-06-16 16:30:00,727.299926758,841.945617676,124.421340942,727.382873535,294.365386963,1.04749214649,-0.381475090981
2017-06-16 16:45:00,772.975891113,855.20690918,128.314407349,773.060180664,294.916503906,1.10052287579,-0.42731064558
2017-06-16 17:00:00,816.020141602,866.86114502,131.897369385,816.105712891,295.510009766,1.19800758362,-0.487843006849
2017-06-16 17:15:00,856.22467041,877.126159668,135.172714233,856.311279297,296.100463867,1.33682823181,-0.530761420727
2017-06-16 17:30:00,893.60345459,886.226013184,138.158874512,893.691162109,296.622192383,1.4548470974,-0.534318566322
2017-06-16 17:45:00,927.507385254,894.12298584,140.822479248,927.59588623,297.109466553,1.54534471035,-0.504522323608
2017-06-16 18:00:00,958.008422852,901.08404541,143.178695679,958.097717285,297.5887146,1.63175785542,-0.473282516003
2017-06-16 18:15:00,984.904418945,907.143371582,145.223815918,984.99432373,298.061584473,1.75433468819,-0.446946054697
2017-06-16 18:30:00,1008.15209961,912.308044434,146.966430664,1008.24261475,298.481292725,1.91245257854,-0.448622971773
2017-06-16 18:45:00,1027.51660156,916.615478516,148.395736694,1027.60766602,298.853637695,2.08531093597,-0.461841106415
