,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2016-06-03 06:00:00,0.0,0.0,0.0,0.0,291.989562988,-0.288686335087,-0.6300162673
2016-06-03 06:15:00,0.0,0.0,0.0,0.0,291.953063965,-0.257454782724,-0.252906560898
2016-06-03 06:30:00,0.0,0.0,0.0,0.0,292.015167236,-0.102659776807,-0.125893503428
2016-06-03 06:45:00,0.0,0.0,0.0,0.0,291.929595947,-0.222559735179,0.197205811739
2016-06-03 07:00:00,0.0,0.0,0.0,0.0,291.842071533,-0.0620502531528,0.449967324734
2016-06-03 07:15:00,0.0,0.0,0.0,0.0,291.736328125,-0.306278139353,0.478765487671
2016-06-03 07:30:00,0.0,0.0,0.0,0.0,291.649383545,-0.0293451119214,0.719817340374
2016-06-03 07:45:00,0.0,0.0,0.0,0.0,291.545532227,0.279029756784,0.790383279324
2016-06-03 08:00:00,0.0,0.0,0.0,0.0,291.404296875,0.47327503562,0.607427835464
2016-06-03 08:15:00,0.0,0.0,0.0,0.0,291.225952148,0.649282991886,0.560694932938
2016-06-03 08:30:00,0.0,0.0,0.0,0.0,291.03225708,0.661748409271,0.299726903439
2016-06-03 08:45:00,0.0,0.0,0.0,0.0,290.81842041,0.8688621521,0.11069791019
2016-06-03 09:00:00,0.0,0.0,0.0,0.0,290.57723999,0.905420958996,0.0647711008787
2016-06-03 09:15:00,0.0,0.0,0.0,0.0,290.340820312,0.951326489449,-0.161413028836
2016-06-03 09:30:00,0.0,0.0,0.0,0.0,290.124267578,0.807565271854,-0.314591050148
2016-06-03 09:45:00,0.0,0.0,0.0,0.0,289.936279297,0.888562977314,-0.251994848251
2016-06-03 10:00:00,0.0,0.0,0.0,0.0,289.742095947,1.14957308769,-0.346046537161
2016-06-03 10:15:00,0.0,0.0,0.0,0.0,289.618255615,2.74112415314,-1.08446741104
2016-06-03 10:30:00,0.0,0.0,0.0,0.0,289.236846924,2.47591042519,-1.19497406483
2016-06-03 10:45:00,0.0,0.0,0.0,0.0,289.186706543,1.93004465103,-1.22565281391
2016-06-03 11:00:00,0.0,0.0,0.0,0.0,289.097412109,1.90637719631,-1.51739299297
2016-06-03 11:15:00,0.0,0.0,0.0,0.0,288.974273682,1.72152578831,-1.63801038265
2016-06-03 11:30:00,0.0,0.0,0.0,0.0,288.857177734,1.52410697937,-1.6801981926
2016-06-03 11:45:00,0.0,0.0,0.0,0.0,288.799835205,1.3276488781,-1.6331833601
2016-06-03 12:00:00,0.0,0.0,0.0,0.0,288.768280029,1.18989729881,-1.47680974007
2016-06-03 12:15:00,0.0,0.0,0.0,0.0,288.717712402,1.0805965662,-1.30133163929
2016-06-03 12:30:00,0.0,0.0,0.0,0.0,288.680023193,0.856443285942,-1.06229543686
2016-06-03 12:45:00,0.0,0.0,0.0,0.0,288.67868042,0.688927471638,-0.940070390701
2016-06-03 13:00:00,15.6502180099,8.66425980348e-05,17.280254364,21.4172687531,288.671234131,0.56087821722,-0.788765788078
2016-06-03 13:15:00,40.4574966431,0.840298950672,42.2355384827,56.6153411865,288.681121826,0.541492938995,-0.638891935349
