,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2017-06-19 06:00:00,0.0,0.0,0.0,0.0,292.870941162,0.140528231859,-0.994218885899
2017-06-19 06:15:00,0.0,0.0,0.0,0.0,292.910430908,0.128075838089,-0.961254239082
2017-06-19 06:30:00,0.0,0.0,0.0,0.0,292.957733154,0.192474469543,-0.821725308895
2017-06-19 06:45:00,0.0,0.0,0.0,0.0,292.933227539,0.0798041373491,-0.772106647491
2017-06-19 07:00:00,0.0,0.0,0.0,0.0,292.904174805,0.122353859246,-0.730251371861
2017-06-19 07:15:00,0.0,0.0,0.0,0.0,292.779388428,0.880091011524,-0.659836947918
2017-06-19 07:30:00,0.0,0.0,0.0,0.0,292.593170166,2.24289107323,-0.928859651089
2017-06-19 07:45:00,0.0,0.0,0.0,0.0,292.195922852,2.49832749367,-1.07561922073
2017-06-19 08:00:00,0.0,0.0,0.0,0.0,291.825744629,2.10189962387,-1.45871806145
2017-06-19 08:15:00,0.0,0.0,0.0,0.0,291.462249756,1.98162686825,-1.56083488464
2017-06-19 08:30:00,0.0,0.0,0.0,0.0,291.131225586,1.3996796608,-1.97991323471
2017-06-19 08:45:00,0.0,0.0,0.0,0.0,290.903076172,0.989655792713,-2.04991436005
2017-06-19 09:00:00,0.0,0.0,0.0,0.0,290.772399902,1.10933959484,-1.94139301777
2017-06-19 09:15:00,0.0,0.0,0.0,0.0,290.672393799,1.10183823109,-1.83592867851
2017-06-19 09:30:00,0.0,0.0,0.0,0.0,290.622833252,1.07323682308,-1.96138119698
2017-06-19 09:45:00,0.0,0.0,0.0,0.0,290.583099365,1.01446068287,-2.13344144821
2017-06-19 10:00:00,0.0,0.0,0.0,0.0,290.520172119,1.27524554729,-2.08462405205
2017-06-19 10:15:00,0.0,0.0,0.0,0.0,290.436126709,1.45582091808,-2.03651833534
2017-06-19 10:30:00,0.0,0.0,0.0,0.0,290.307922363,1.45360219479,-2.06061553955
2017-06-19 10:45:00,0.0,0.0,0.0,0.0,290.184783936,1.43459737301,-2.07414722443
2017-06-19 11:00:00,0.0,0.0,0.0,0.0,290.092590332,1.44896769524,-2.06797122955
2017-06-19 11:15:00,0.0,0.0,0.0,0.0,290.002044678,1.29286336899,-2.10493803024
2017-06-19 11:30:00,0.0,0.0,0.0,0.0,289.916625977,0.844886541367,-1.61068046093
2017-06-19 11:45:00,0.0,0.0,0.0,0.0,289.886932373,0.565345406532,-1.15526866913
2017-06-19 12:00:00,0.0,0.0,0.0,0.0,289.999816895,1.0541523695,-2.01073694229
2017-06-19 12:15:00,0.0,0.0,0.0,0.0,289.943328857,1.32987535,-1.92075300217
2017-06-19 12:30:00,0.0,0.0,0.0,0.0,289.878417969,1.29666244984,-1.76951396465
2017-06-19 12:45:00,0.0,0.0,0.0,0.0,289.786499023,1.07100713253,-1.46485471725
2017-06-19 13:00:00,21.3603515625,125.415466309,15.7165689468,21.3788108826,289.989532471,1.49709391594,-1.91557836533
2017-06-19 13:15:00,55.7452125549,264.151794434,30.610376358,55.7758674622,290.184539795,1.16192853451,-1.4563999176
2017-06-19 13:30:00,90.0702056885,265.690582275,51.3225135803,97.1851425171,290.282318115,1.18819391727,-1.54748213291
2017-06-19 13:45:00,136.666473389,374.329956055,62.9865608215,143.631317139,290.365631104,1.16529345512,-1.62082755566
2017-06-19 14:00:00,191.264846802,501.227142334,67.0053634644,193.590606689,290.523986816,1.03922450542,-1.49608838558
2017-06-19 14:15:00,245.823364258,580.817871094,72.2458190918,245.881759644,290.796295166,0.989060163498,-1.41637396812
2017-06-19 14:30:00,299.59161377,628.741821289,79.8924484253,299.654266357,291.130157471,1.1064915657,-1.37547957897
2017-06-19 14:45:00,354.132232666,669.061645508,86.8971862793,354.198547363,291.486541748,1.07227063179,-1.3013228178
2017-06-19 15:00:00,408.89364624,703.354858398,93.3662796021,408.963104248,291.867523193,1.1118530035,-1.25425255299
2017-06-19 15:15:00,463.550872803,733.083312988,99.3788375854,463.62310791,292.261871338,1.24716079235,-1.1915897131
2017-06-19 15:30:00,517.557739258,758.835083008,104.979957581,517.632446289,292.650543213,1.29158854485,-1.14681458473
2017-06-19 15:45:00,570.576171875,781.359436035,110.206726074,570.653137207,293.052398682,1.46573889256,-1.15510320663
2017-06-19 16:00:00,622.172302246,801.041320801,115.079414368,622.251159668,293.389709473,1.64472448826,-1.21609592438
2017-06-19 16:15:00,672.112915039,818.438842773,119.61605835,672.19354248,293.683319092,1.80448424816,-1.31407463551
2017-06-19 16:30:00,719.966430664,833.687133789,123.825790405,720.048583984,293.987823486,1.91290545464,-1.39605045319
2017-06-19 16:45:00,765.813171387,847.155578613,127.748924255,765.896789551,294.298736572,1.9986166954,-1.47744464874
2017-06-19 17:00:00,808.50177002,858.695922852,131.321014404,808.586547852,294.620147705,2.05218362808,-1.51761209965
2017-06-19 17:15:00,848.322631836,868.733825684,134.585830688,848.408508301,294.985107422,2.17508292198,-1.55689537525
2017-06-19 17:30:00,884.941894531,877.409179688,137.536361694,885.028747559,295.366485596,2.33277964592,-1.60992336273
2017-06-19 17:45:00,918.344665527,884.989379883,140.184005737,918.432434082,295.772216797,2.51242780685,-1.67378854752
2017-06-19 18:00:00,948.36126709,891.58984375,142.529678345,948.449707031,296.148742676,2.68315839767,-1.73721265793
2017-06-19 18:15:00,974.889953613,897.327331543,144.573303223,974.979064941,296.515655518,2.83185362816,-1.79341840744
2017-06-19 18:30:00,990.51171875,900.636474609,145.765060425,990.601196289,296.855804443,2.96944332123,-1.8397847414
2017-06-19 18:45:00,1010.7980957,904.927185059,147.292709351,1010.88806152,297.126556396,3.07975673676,-1.85779380798
2017-06-19 19:00:00,1027.20385742,908.422241211,148.519088745,1027.29418945,297.302490234,3.19136691093,-1.84283792973
2017-06-19 19:15:00,1039.70849609,911.22052002,149.444366455,1039.79919434,297.386169434,3.27817797661,-1.81561243534
2017-06-19 19:30:00,1048.2512207,913.351928711,150.065612793,1048.34216309,297.447174072,3.27560973167,-1.78441476822
2017-06-19 19:45:00,1052.58190918,914.634643555,150.371643066,1052.67285156,297.542480469,3.25158858299,-1.76666784286
2017-06-19 20:00:00,1052.65209961,915.059692383,150.356079102,1052.74316406,297.653198242,3.20990371704,-1.78192734718
2017-06-19 20:15:00,1048.41113281,914.575683594,150.020339966,1048.5020752,297.76272583,3.16039919853,-1.77830862999
2017-06-19 20:30:00,1039.84313965,913.134521484,149.365341187,1039.93395996,297.848846436,3.14910626411,-1.77019155025
2017-06-19 20:45:00,1026.97900391,910.699584961,148.393768311,1027.06958008,297.915740967,3.15225124359,-1.78163790703
2017-06-19 21:00:00,1009.85577393,907.211364746,147.102203369,1009.94586182,297.935241699,3.17003965378,-1.80700039864
2017-06-19 21:15:00,988.593444824,902.654724121,145.492248535,988.683105469,297.918731689,3.20668244362,-1.81433856487
