,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2016-07-08 06:00:00,0.0,0.0,0.0,0.0,291.893188477,-0.26522475481,-0.453949332237
2016-07-08 06:15:00,0.0,0.0,0.0,0.0,291.225280762,-0.121690824628,-0.31069162488
2016-07-08 06:30:00,0.0,0.0,0.0,0.0,291.296112061,0.101275369525,-0.315969139338
2016-07-08 06:45:00,0.0,0.0,0.0,0.0,291.316345215,0.219360008836,-0.358633518219
2016-07-08 07:00:00,0.0,0.0,0.0,0.0,291.3203125,0.823354184628,-0.286742389202
2016-07-08 07:15:00,0.0,0.0,0.0,0.0,291.313323975,0.930554747581,-0.53728556633
2016-07-08 07:30:00,0.0,0.0,0.0,0.0,291.251586914,1.55811727047,-0.00687257479876
2016-07-08 07:45:00,0.0,0.0,0.0,0.0,291.183685303,1.83882534504,-0.278394818306
2016-07-08 08:00:00,0.0,0.0,0.0,0.0,291.068267822,2.0081911087,-0.251984119415
2016-07-08 08:15:00,0.0,0.0,0.0,0.0,290.941497803,2.06282281876,-0.45321431756
2016-07-08 08:30:00,0.0,0.0,0.0,0.0,290.803039551,2.04134488106,-0.479121595621
2016-07-08 08:45:00,0.0,0.0,0.0,0.0,290.679504395,1.98789262772,-0.728638529778
2016-07-08 09:00:00,0.0,0.0,0.0,0.0,290.544433594,2.01933240891,-0.645250678062
2016-07-08 09:15:00,0.0,0.0,0.0,0.0,290.416748047,2.08207416534,-0.46801880002
2016-07-08 09:30:00,0.0,0.0,0.0,0.0,290.31161499,2.10733008385,-0.584610521793
2016-07-08 09:45:00,0.0,0.0,0.0,0.0,290.225006104,1.5806889534,-0.551789343357
2016-07-08 10:00:00,0.0,0.0,0.0,0.0,290.198730469,1.45893514156,-0.501503348351
2016-07-08 10:15:00,0.0,0.0,0.0,0.0,290.277862549,1.77620947361,-0.506051123142
2016-07-08 10:30:00,0.0,0.0,0.0,0.0,290.365936279,1.42815172672,-0.324233412743
2016-07-08 10:45:00,0.0,0.0,0.0,0.0,290.482147217,1.17739224434,-0.293001234531
2016-07-08 11:00:00,0.0,0.0,0.0,0.0,290.503814697,1.33980572224,-0.255798667669
2016-07-08 11:15:00,0.0,0.0,0.0,0.0,290.449462891,1.30423545837,-0.13454143703
2016-07-08 11:30:00,0.0,0.0,0.0,0.0,290.410766602,1.18203163147,-0.159133464098
2016-07-08 11:45:00,0.0,0.0,0.0,0.0,290.403442383,1.13701820374,-0.214450582862
2016-07-08 12:00:00,0.0,0.0,0.0,0.0,290.411621094,1.0340681076,-0.178868800402
2016-07-08 12:15:00,0.0,0.0,0.0,0.0,290.432952881,0.926567137241,-0.174733743072
2016-07-08 12:30:00,0.0,0.0,0.0,0.0,290.460632324,0.988684356213,-0.238040462136
2016-07-08 12:45:00,0.0,0.0,0.0,0.0,290.473052979,1.17180192471,-0.24870672822
2016-07-08 13:00:00,5.92243814468,0.0,6.84539270401,7.52307128906,290.48336792,1.3074297905,-0.255232572556
2016-07-08 13:15:00,26.9988880157,0.035572130233,29.1012802124,37.3851013184,290.527679443,1.31119465828,-0.215880557895
2016-07-08 13:30:00,54.3066940308,2.51527619362,55.2758216858,75.9683685303,290.584899902,1.2008023262,-0.19276624918
2016-07-08 13:45:00,85.0243682861,14.5275669098,82.5215377808,120.613243103,290.648498535,1.1457849741,-0.229727879167
2016-07-08 14:00:00,120.158493042,41.6273574829,110.842010498,169.448287964,290.711547852,1.1305103302,-0.338148355484
2016-07-08 14:15:00,162.999481201,91.4321136475,137.832504272,221.127105713,290.759735107,0.997324168682,-0.383309066296
2016-07-08 14:30:00,215.782058716,176.456329346,158.187652588,274.639221191,290.785461426,0.814027070999,-0.349425494671
2016-07-08 14:45:00,285.164367676,340.203521729,156.905532837,329.234283447,290.809082031,0.655763208866,-0.327215343714
2016-07-08 15:00:00,372.193756104,602.922790527,114.826789856,384.248199463,290.851989746,0.535783648491,-0.29499655962
2016-07-08 15:15:00,439.069610596,718.342041016,97.3162307739,439.140686035,290.935974121,0.468452870846,-0.236289605498
2016-07-08 15:30:00,493.404785156,745.49597168,103.172096252,493.478485107,291.092803955,0.445397168398,-0.178543224931
2016-07-08 15:45:00,546.823486328,769.084838867,108.63105011,546.899475098,291.342407227,0.4747813344,-0.12335139513
2016-07-08 16:00:00,598.935241699,789.665100098,113.715942383,599.013305664,291.683776855,0.57706284523,-0.0881876796484
2016-07-08 16:15:00,649.386779785,807.67364502,118.446403503,649.46661377,292.099060059,0.725566267967,-0.0689265653491
2016-07-08 16:30:00,697.816040039,823.407470703,122.837364197,697.897460938,292.556518555,0.909983754158,-0.0418896786869
2016-07-08 16:45:00,743.986022949,837.235046387,126.903297424,744.068908691,293.031066895,1.10097396374,-0.0188893675804
2016-07-08 17:00:00,787.5703125,849.317321777,130.649520874,787.65447998,293.512695312,1.346367836,-0.0216217860579
2016-07-08 17:15:00,828.327453613,859.864929199,134.077896118,828.412841797,293.979400635,1.71461045742,-0.0500775873661
2016-07-08 17:30:00,866.027160645,869.032592773,137.192825317,866.113464355,294.337280273,2.16917443275,-0.105233669281
2016-07-08 17:45:00,900.500549316,876.995300293,139.997177124,900.58782959,294.515777588,2.59605717659,-0.149373367429
2016-07-08 18:00:00,931.582885742,883.88067627,142.491958618,931.670898438,294.540344238,2.87938904762,-0.16362798214
2016-07-08 18:15:00,959.110229492,889.776611328,144.675933838,959.198974609,294.491943359,3.01453948021,-0.154585465789
2016-07-08 18:30:00,983.015075684,894.840881348,146.543685913,983.104370117,294.441894531,3.02822589874,-0.134837344289
2016-07-08 18:45:00,996.857421875,897.760864258,147.612213135,996.947021484,294.437744141,2.96971964836,-0.124232009053
2016-07-08 19:00:00,1014.32965088,901.415771484,148.950469971,1014.41973877,294.496124268,2.90059399605,-0.162168413401
2016-07-08 19:15:00,1027.75561523,904.216491699,149.970840454,1027.84594727,294.590423584,2.85480189323,-0.234350040555
2016-07-08 19:30:00,1036.99938965,906.128112793,150.670394897,1037.08996582,294.692199707,2.85644483566,-0.295976430178
2016-07-08 19:45:00,1042.03601074,907.194519043,151.049301147,1042.12683105,294.786071777,2.92635774612,-0.366731256247
2016-07-08 20:00:00,1042.95056152,907.539550781,151.107849121,1043.04138184,294.841217041,2.96606445312,-0.406620234251
2016-07-08 20:15:00,1039.71533203,907.143188477,150.845169067,1039.80603027,294.880645752,2.95600914955,-0.429611593485
2016-07-08 20:30:00,1032.29821777,905.949890137,150.261581421,1032.38879395,294.92288208,2.92970776558,-0.438924759626
2016-07-08 20:45:00,1020.80767822,904.013793945,149.361557007,1020.89801025,294.973846436,2.85344457626,-0.396722495556
2016-07-08 21:00:00,1005.25128174,901.263000488,148.141845703,1005.34118652,295.068939209,2.811814785,-0.34282502532
2016-07-08 21:15:00,985.639160156,897.590637207,146.602416992,985.728637695,295.190673828,2.85176491737,-0.313183009624
2016-07-08 21:30:00,962.068786621,892.943237305,144.744598389,962.157775879,295.27722168,2.94416022301,-0.295401036739
2016-07-08 21:45:00,934.825256348,887.43951416,142.570556641,934.913513184,295.315093994,3.03110265732,-0.272094339132
2016-07-08 22:00:00,903.904724121,880.84197998,140.085144043,903.99230957,295.315093994,3.14355540276,-0.254579663277
2016-07-08 22:15:00,869.500427246,873.093444824,137.287887573,869.587097168,295.25491333,3.29221630096,-0.26747828722
2016-07-08 22:30:00,831.80267334,864.089599609,134.179077148,831.888366699,295.11907959,3.39897584915,-0.320139199495
2016-07-08 22:45:00,791.051452637,853.741088867,130.756958008,791.136047363,294.92779541,3.45535039902,-0.391864567995
2016-07-08 23:00:00,747.446716309,841.86138916,127.014770508,747.530029297,294.706176758,3.48963546753,-0.480688601732
2016-07-08 23:15:00,701.227111816,828.237915039,122.950416565,701.308898926,294.455993652,3.51058769226,-0.576945245266
2016-07-08 23:30:00,652.701965332,812.684082031,118.558921814,652.782165527,294.191253662,3.49484848976,-0.678123891354
2016-07-08 23:45:00,602.167602539,794.913146973,113.831176758,602.24597168,293.904083252,3.41524577141,-0.772887766361
2016-07-09 00:00:00,550.007507324,774.681640625,108.75189209,550.083862305,293.618164062,3.23119926453,-0.835745990276
2016-07-09 00:15:00,496.480743408,751.405151367,103.299224854,496.554870605,293.338989258,2.98666667938,-0.871281147003
2016-07-09 00:30:00,441.951019287,724.469909668,97.4448852539,442.022583008,293.089813232,2.72176170349,-0.867193996906
2016-07-09 00:45:00,386.85647583,693.171691895,91.1454238892,386.925109863,292.876617432,2.51259756088,-0.845607936382
2016-07-09 01:00:00,350.011810303,669.342773438,86.6687240601,350.07824707,292.679992676,2.33517813683,-0.826056063175
2016-07-09 01:15:00,294.953735352,628.193359375,79.4772338867,295.016448975,292.512237549,2.21174240112,-0.826891481876
2016-07-09 01:30:00,240.676528931,579.047302246,71.608291626,240.73487854,292.349212646,2.11360812187,-0.813381552696
2016-07-09 01:45:00,187.874221802,519.567871094,62.8867874146,187.927322388,292.198394775,2.04853272438,-0.799847722054
2016-07-09 02:00:00,137.507278442,446.936187744,53.0419425964,137.55406189,292.044525146,2.07221102715,-0.812155783176
2016-07-09 02:15:00,90.831703186,357.636779785,41.6624450684,90.8706741333,291.846588135,2.15254688263,-0.86449098587
2016-07-09 02:30:00,49.5974731445,247.365386963,28.2557201385,49.6266479492,291.596557617,2.25764536858,-0.951175749302
2016-07-09 02:45:00,16.0088100433,92.1643066406,12.728723526,16.0244827271,291.300048828,2.36700391769,-1.05411601067
2016-07-09 03:00:00,0.0,0.0,0.0,0.0,291.020294189,2.38757276535,-1.11843550205
2016-07-09 03:15:00,0.0,0.0,0.0,0.0,290.804718018,2.33250188828,-1.11152029037
2016-07-09 03:30:00,0.0,0.0,0.0,0.0,290.636505127,2.26803874969,-1.05640614033
2016-07-09 03:45:00,0.0,0.0,0.0,0.0,290.51272583,2.1693687439,-0.990594148636
2016-07-09 04:00:00,0.0,0.0,0.0,0.0,290.415771484,2.05472207069,-0.920310616493
2016-07-09 04:15:00,0.0,0.0,0.0,0.0,290.367034912,1.88405680656,-0.817585408688
2016-07-09 04:30:00,0.0,0.0,0.0,0.0,290.331268311,1.72394609451,-0.697037816048
2016-07-09 04:45:00,0.0,0.0,0.0,0.0,290.302703857,1.51442348957,-0.546884953976
2016-07-09 05:00:00,0.0,0.0,0.0,0.0,290.285766602,1.34324347973,-0.384801656008
2016-07-09 05:15:00,0.0,0.0,0.0,0.0,290.2605896,1.27209722996,-0.2698815763
2016-07-09 05:30:00,0.0,0.0,0.0,0.0,290.213531494,1.5262721777,-0.309227794409
2016-07-09 05:45:00,0.0,0.0,0.0,0.0,290.136322021,1.75454008579,-0.341547816992
2016-07-09 06:00:00,0.0,0.0,0.0,0.0,290.084899902,1.89018142223,-0.334901034832
2016-07-09 06:15:00,0.0,0.0,0.0,0.0,290.016143799,1.85138082504,-0.287454813719
2016-07-09 06:30:00,0.0,0.0,0.0,0.0,289.947784424,1.62272179127,-0.205794110894
2016-07-09 06:45:00,0.0,0.0,0.0,0.0,289.84765625,1.18840110302,-0.108501456678
2016-07-09 07:00:00,0.0,0.0,0.0,0.0,289.760101318,1.01814103127,-0.0418381951749
2016-07-09 07:15:00,0.0,0.0,0.0,0.0,289.699035645,0.977017104626,0.0373567081988
