,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2016-07-17 06:00:00,0.0,0.0,0.0,0.0,291.938049316,0.827295541763,-0.93281430006
2016-07-17 06:15:00,0.0,0.0,0.0,0.0,291.336517334,0.881823599339,-1.07194674015
2016-07-17 06:30:00,0.0,0.0,0.0,0.0,291.415985107,0.783858776093,-1.04459583759
2016-07-17 06:45:00,0.0,0.0,0.0,0.0,291.414642334,0.86361759901,-1.01334273815
2016-07-17 07:00:00,0.0,0.0,0.0,0.0,291.423156738,0.88449460268,-0.961204767227
2016-07-17 07:15:00,0.0,0.0,0.0,0.0,291.405456543,1.02106332779,-1.15479505062
2016-07-17 07:30:00,0.0,0.0,0.0,0.0,291.388153076,1.1426910162,-1.03291738033
2016-07-17 07:45:00,0.0,0.0,0.0,0.0,291.342346191,1.42562294006,-0.874788880348
2016-07-17 08:00:00,0.0,0.0,0.0,0.0,291.281921387,1.62001216412,-0.754176855087
2016-07-17 08:15:00,0.0,0.0,0.0,0.0,291.231201172,1.84962129593,-1.01224017143
2016-07-17 08:30:00,0.0,0.0,0.0,0.0,291.163879395,1.92228937149,-0.773565173149
2016-07-17 08:45:00,0.0,0.0,0.0,0.0,291.109436035,1.84409379959,-0.768398582935
2016-07-17 09:00:00,0.0,0.0,0.0,0.0,291.046539307,1.62524306774,-1.04951655865
2016-07-17 09:15:00,0.0,0.0,0.0,0.0,290.978363037,1.5871295929,-0.981856167316
2016-07-17 09:30:00,0.0,0.0,0.0,0.0,290.916473389,1.50551688671,-1.090721488
2016-07-17 09:45:00,0.0,0.0,0.0,0.0,290.844116211,1.45026361942,-1.16711652279
2016-07-17 10:00:00,0.0,0.0,0.0,0.0,290.781890869,1.49685370922,-1.17371213436
2016-07-17 10:15:00,0.0,0.0,0.0,0.0,290.711547852,1.54650783539,-0.865132391453
2016-07-17 10:30:00,0.0,0.0,0.0,0.0,290.668304443,1.71177792549,-0.809049189091
2016-07-17 10:45:00,0.0,0.0,0.0,0.0,290.609680176,1.67920541763,-1.07984149456
2016-07-17 11:00:00,0.0,0.0,0.0,0.0,290.537445068,1.63911092281,-1.18161547184
2016-07-17 11:15:00,0.0,0.0,0.0,0.0,290.465209961,1.6910161972,-1.0694899559
2016-07-17 11:30:00,0.0,0.0,0.0,0.0,290.416290283,1.66665053368,-0.937087535858
2016-07-17 11:45:00,0.0,0.0,0.0,0.0,290.53805542,1.54079926014,-0.982239961624
2016-07-17 12:00:00,0.0,0.0,0.0,0.0,290.594207764,1.51897335052,-1.05082571507
2016-07-17 12:15:00,0.0,0.0,0.0,0.0,290.669158936,1.41642916203,-1.00780117512
2016-07-17 12:30:00,0.0,0.0,0.0,0.0,290.669921875,1.43582940102,-1.0100659132
2016-07-17 12:45:00,0.0,0.0,0.0,0.0,290.642944336,1.46745967865,-0.934532940388
2016-07-17 13:00:00,0.134830653667,0.0,0.297669887543,0.161305204034,290.608917236,1.57827317715,-0.967984855175
2016-07-17 13:15:00,18.8603096008,0.0114718051627,20.5617446899,24.4416732788,290.66192627,1.56992864609,-0.958473324776
2016-07-17 13:30:00,44.8739852905,2.58464932442,44.961605072,59.8150749207,290.742370605,1.60206139088,-0.983493149281
