,SWDOWN,SWDDNI,SWDDIF,SWDOWN_CLEAR,T2,U10,V10
2017-06-24 06:00:00,0.0,0.0,0.0,0.0,292.67175293,0.808096349239,-1.85385143757
2017-06-24 06:15:00,0.0,0.0,0.0,0.0,291.89440918,1.49382197857,-1.81091737747
2017-06-24 06:30:00,0.0,0.0,0.0,0.0,291.857849121,1.72361803055,-1.68461549282
2017-06-24 06:45:00,0.0,0.0,0.0,0.0,291.755157471,1.87679564953,-1.54176163673
2017-06-24 07:00:00,0.0,0.0,0.0,0.0,291.634399414,1.92063879967,-1.79490828514
2017-06-24 07:15:00,0.0,0.0,0.0,0.0,291.455718994,2.3081176281,-1.88141405582
2017-06-24 07:30:00,0.0,0.0,0.0,0.0,291.275024414,2.49891328812,-2.10470914841
2017-06-24 07:45:00,0.0,0.0,0.0,0.0,291.18737793,2.62424182892,-2.22256422043
2017-06-24 08:00:00,0.0,0.0,0.0,0.0,291.064605713,2.75539803505,-2.26123547554
2017-06-24 08:15:00,0.0,0.0,0.0,0.0,290.926574707,2.88897490501,-2.52224612236
2017-06-24 08:30:00,0.0,0.0,0.0,0.0,290.740814209,3.02037668228,-2.81938052177
2017-06-24 08:45:00,0.0,0.0,0.0,0.0,290.499969482,2.96317768097,-3.12051653862
2017-06-24 09:00:00,0.0,0.0,0.0,0.0,290.284393311,2.73159432411,-3.25489711761
2017-06-24 09:15:00,0.0,0.0,0.0,0.0,290.102203369,2.52106571198,-3.26933884621
2017-06-24 09:30:00,0.0,0.0,0.0,0.0,289.949462891,2.32810878754,-3.27300691605
2017-06-24 09:45:00,0.0,0.0,0.0,0.0,289.819091797,2.2162437439,-3.14645934105
2017-06-24 10:00:00,0.0,0.0,0.0,0.0,289.72869873,2.4575753212,-3.14223670959
2017-06-24 10:15:00,0.0,0.0,0.0,0.0,289.638916016,2.37274622917,-3.06830763817
2017-06-24 10:30:00,0.0,0.0,0.0,0.0,289.564880371,2.47987914085,-3.08267664909
2017-06-24 10:45:00,0.0,0.0,0.0,0.0,289.481903076,2.37508487701,-3.13898348808
2017-06-24 11:00:00,0.0,0.0,0.0,0.0,289.447845459,2.20277428627,-3.16805744171
2017-06-24 11:15:00,0.0,0.0,0.0,0.0,289.440582275,2.05057096481,-3.15101051331
2017-06-24 11:30:00,0.0,0.0,0.0,0.0,289.446533203,1.82275950909,-3.00087094307
2017-06-24 11:45:00,0.0,0.0,0.0,0.0,289.469573975,1.71447050571,-2.81342673302
2017-06-24 12:00:00,0.0,0.0,0.0,0.0,289.483947754,1.64462709427,-2.8066906929
2017-06-24 12:15:00,0.0,0.0,0.0,0.0,289.499542236,1.59640741348,-2.70556735992
2017-06-24 12:30:00,0.0,0.0,0.0,0.0,289.519348145,1.95537936687,-2.31278824806
2017-06-24 12:45:00,0.0,0.0,0.0,0.0,289.510345459,1.94764065742,-2.12378907204
2017-06-24 13:00:00,8.80641555786,0.0,10.0575752258,18.3203163147,289.518493652,2.02335166931,-2.03969120979
2017-06-24 13:15:00,22.2147159576,0.0,24.2920513153,51.0839881897,289.547821045,1.93481564522,-2.06348419189
2017-06-24 13:30:00,38.0778884888,3.32284389515e-06,40.8306770325,91.0067825317,289.614501953,1.8927937746,-2.14485001564
2017-06-24 13:45:00,59.3311386108,0.00115464639384,62.6540298462,136.084487915,289.735870361,1.87728703022,-2.14346504211
2017-06-24 14:00:00,85.7906265259,0.0418744497001,89.6273345947,184.728088379,289.900238037,1.85854279995,-2.16980099678
2017-06-24 14:15:00,117.875961304,0.50824201107,122.868354797,235.81628418,290.106109619,1.79223334789,-2.32847595215
2017-06-24 14:30:00,158.705230713,3.12987017632,162.228363037,288.432647705,290.343597412,1.8044321537,-2.38231778145
2017-06-24 14:45:00,201.345062256,8.6515083313,200.221466064,341.874298096,290.600738525,1.9354006052,-2.26965069771
2017-06-24 15:00:00,243.93208313,17.9526481628,235.945571899,395.546630859,290.837432861,2.14541459084,-2.03927874565
2017-06-24 15:15:00,276.346893311,20.8601722717,266.060333252,449.072692871,291.045684814,2.32726693153,-1.82455074787
2017-06-24 15:30:00,315.090423584,29.7947559357,298.996612549,502.008331299,291.235687256,2.48405981064,-1.71260607243
2017-06-24 15:45:00,353.793212891,38.9193725586,330.995544434,553.960693359,291.421478271,2.55950927734,-1.6253567934
2017-06-24 16:00:00,402.494750977,59.1567192078,365.240661621,604.464111328,291.606079102,2.72840547562,-1.61038553715
2017-06-24 16:15:00,443.731201172,70.8296508789,396.139404297,653.19317627,291.737091064,2.92698574066,-1.68893694878
2017-06-24 16:30:00,494.055969238,95.4005737305,426.122894287,699.875183105,291.83404541,2.98776197433,-1.80293989182
2017-06-24 16:45:00,552.348327637,134.513198853,451.454711914,744.422363281,291.942718506,2.94802856445,-1.92079460621
2017-06-24 17:00:00,641.108276367,241.693496704,451.209869385,786.592285156,292.136566162,2.99965214729,-2.08795452118
2017-06-24 17:15:00,724.972351074,370.944702148,421.231964111,826.014160156,292.362884521,3.14073753357,-2.24986481667
2017-06-24 17:30:00,767.381408691,398.545043945,428.893249512,862.348999023,292.54486084,3.35638999939,-2.37828421593
2017-06-24 17:45:00,817.029724121,459.267883301,414.24899292,895.541687012,292.699584961,3.41109108925,-2.40947198868
2017-06-24 18:00:00,853.795288086,488.364501953,413.389953613,925.301452637,292.834197998,3.39508986473,-2.407943964
2017-06-24 18:15:00,913.901855469,633.853271484,328.492706299,951.430358887,293.01763916,3.37107372284,-2.4137942791
2017-06-24 18:30:00,973.602844238,877.504943848,146.78477478,973.827819824,293.253417969,3.39363956451,-2.42837929726
2017-06-24 18:45:00,986.565063477,881.557373047,146.518600464,986.653076172,293.47479248,3.38770294189,-2.39820194244
2017-06-24 19:00:00,1002.61560059,884.760925293,147.744140625,1002.7041626,293.700927734,3.17085027695,-2.32739782333
2017-06-24 19:15:00,1014.69384766,887.12713623,148.658187866,1014.78265381,294.083862305,2.95587897301,-2.2878408432
2017-06-24 19:30:00,1022.61279297,888.556945801,149.258514404,1022.70172119,294.602508545,2.798422575,-2.21243429184
2017-06-24 19:45:00,1026.49902344,889.23425293,149.549606323,1026.5880127,295.202423096,2.75212740898,-2.13904047012
2017-06-24 20:00:00,1026.38513184,889.223144531,149.528198242,1026.47424316,295.817779541,2.94839978218,-2.02863192558
2017-06-24 20:15:00,1022.17303467,888.423706055,149.193435669,1022.26190186,296.116333008,3.65112280846,-1.96383810043
2017-06-24 20:30:00,1014.05065918,886.983520508,148.559768677,1014.1394043,295.63659668,4.1465306282,-2.01322031021
2017-06-24 20:45:00,1001.96875,884.798095703,147.62411499,1002.05725098,295.044219971,4.20322608948,-2.11640644073
2017-06-24 21:00:00,985.854309082,881.714660645,146.375,985.942382812,294.700531006,4.31237268448,-2.20603322983
2017-06-24 21:15:00,965.788391113,877.691101074,144.814025879,965.875976562,294.396514893,4.52351713181,-2.28702521324
2017-06-24 21:30:00,941.912109375,872.717712402,142.940917969,941.999145508,294.120117188,4.57542562485,-2.34834074974
2017-06-24 21:45:00,914.372802734,866.760986328,140.753265381,914.459228516,293.873779297,4.48662042618,-2.4291741848
2017-06-24 22:00:00,883.390686035,859.823425293,138.259490967,883.476318359,293.710784912,4.11126041412,-2.3335211277
2017-06-24 22:15:00,848.970153809,851.632141113,135.457870483,849.054931641,293.720581055,3.97755360603,-2.31574559212
2017-06-24 22:30:00,811.326965332,842.098022461,132.350234985,811.410583496,293.771850586,4.090321064,-2.43589925766
2017-06-24 22:45:00,770.782714844,831.223266602,128.936553955,770.86517334,293.807983398,4.16473054886,-2.52835226059
2017-06-24 23:00:00,727.681335449,819.006958008,125.216651917,727.762573242,293.840393066,4.12057542801,-2.58378720284
2017-06-24 23:15:00,682.203491211,805.183898926,121.18938446,682.283203125,293.782348633,4.1647028923,-2.62461900711
2017-06-24 23:30:00,634.580444336,789.484130859,116.846740723,634.658569336,293.560150146,4.13698291779,-2.57739138603
2017-06-24 23:45:00,585.037536621,771.528442383,112.176612854,585.113830566,293.286651611,4.15693759918,-2.47592520714
2017-06-25 00:00:00,533.964294434,751.086242676,107.163764954,534.038574219,292.999450684,4.04068899155,-2.30940842628
2017-06-25 00:15:00,481.665924072,727.666320801,101.787216187,481.737945557,292.748657227,3.88519358635,-2.22413539886
2017-06-25 00:30:00,428.522277832,700.723937988,96.0208282471,428.591766357,292.569488525,3.68611764908,-2.19065356255
2017-06-25 00:45:00,374.855834961,669.35760498,89.8203201294,374.922424316,292.404693604,3.52945399284,-2.18639874458
2017-06-25 01:00:00,339.047729492,645.606933594,85.4164886475,339.112091064,292.250305176,3.32085299492,-2.10924172401
2017-06-25 01:15:00,285.618743896,604.712402344,78.3457946777,285.679412842,292.103973389,3.0253674984,-1.95811736584
2017-06-25 01:30:00,233.035110474,556.023864746,70.6148071289,233.091445923,291.932037354,2.75448942184,-1.80442762375
2017-06-25 01:45:00,182.011398315,497.484924316,62.0564308167,182.062591553,291.749816895,2.4448621273,-1.65681302547
2017-06-25 02:00:00,133.463500977,426.512817383,52.4158363342,133.508514404,291.650482178,2.04894685745,-1.45254194736
2017-06-25 02:15:00,88.5902557373,340.081604004,41.3060913086,88.6276779175,291.600311279,1.66578066349,-1.22855639458
2017-06-25 02:30:00,49.015083313,234.755661011,28.2651157379,49.0431060791,291.594024658,1.44134843349,-1.06301379204
2017-06-25 02:45:00,16.7261486053,91.1965866089,13.2331962585,16.7415523529,291.598114014,1.3007581234,-0.899961590767
2017-06-25 03:00:00,0.0,0.0,0.0,0.0,291.607879639,1.20945763588,-0.712403178215
2017-06-25 03:15:00,0.0,0.0,0.0,0.0,291.658203125,1.18937373161,-0.494892895222
2017-06-25 03:30:00,0.0,0.0,0.0,0.0,291.701416016,1.43168377876,-0.34953469038
2017-06-25 03:45:00,0.0,0.0,0.0,0.0,291.695953369,1.73718214035,-0.315561175346
2017-06-25 04:00:00,0.0,0.0,0.0,0.0,291.621154785,1.90914189816,-0.408350855112
2017-06-25 04:15:00,0.0,0.0,0.0,0.0,291.500732422,1.95289635658,-0.473969101906
2017-06-25 04:30:00,0.0,0.0,0.0,0.0,291.369140625,1.93259465694,-0.586229145527
2017-06-25 04:45:00,0.0,0.0,0.0,0.0,291.239013672,1.86555624008,-0.698144376278
2017-06-25 05:00:00,0.0,0.0,0.0,0.0,291.121704102,1.79434978962,-0.815971195698
