date_i,n_clouds,LCL_srf,z_cloudbase,dLCL_decoupling,LCL_CB,z_inv_base,z_inv_top,sfc_inversion,top_inversion,qT_BL,qT_jump,qT_3km,thetaL_BL,thetaL_jump,thetaL_3km,wind_now,instant_u,instant_v,wind_mean_16h,wind_mean24h,wind_seabreeze_time,dq_decoupling,dtheta_decoupling,wellmixed_dtv,decoupled_dtv,wellmixed_dLCL,decoupled_dLCL,SST_instant,fog,onecloud,twoplusclouds,cloudnfog,precipitable_water,Tsrf,Tdew,DZ
01-May-2014 00:00:00,NaN,4422.33798024162,NaN,NaN,NaN,2380,290,0,0,1.08735844850646,-0.184850305183989,0.902508143322476,304.807088720464,3.04949260676864,309.461395898648,6.68779323401103,-6.58619062739665,-1.16132310769924,8.13467157790764,7.78099020495514,2014-04-30 14:55,1.03655409622534,-2.56349895525221,0,0,0,0,290.11,1,0,0,0,2.70491326530612,304.95,269.95,5731
01-May-2014 12:00:00,NaN,3442.15323289041,NaN,NaN,NaN,137,198,1,0,NaN,NaN,NaN,NaN,NaN,NaN,3.60111943369825,-3.60111943369825,-2.20504969391294e-16,5.53029055889374,4.35135264905205,2014-05-01 14:55,NaN,NaN,0,0,0,0,290.11,1,0,0,0,4.45379081632653,293.95,266.95,5693
02-May-2014 00:00:00,NaN,4069.81031626155,NaN,NaN,NaN,2193,2419,0,0,2.16926556420233,-1.66837050247394,0.500895061728395,305.391926070039,2.77169649879983,311.885728113248,5.6589019672401,3.63747206897272,-4.33497040615933,5.53029055889374,4.35135264905205,2014-05-01 14:55,0.764285850723462,-2.14484731995952,0,0,0,0,290.11,1,0,0,0,6.32683673469388,304.95,272.95,5729
02-May-2014 12:00:00,NaN,2357.92208851309,NaN,NaN,NaN,137,483,1,0,NaN,NaN,NaN,NaN,NaN,NaN,3.60111943369825,-3.60111943369825,-2.20504969391294e-16,2.86160383570664,2.76514527944687,2014-05-02 17:55,NaN,NaN,0,0,0,0,290.65,1,0,0,0,6.88429081632653,289.75,271.75,5697
03-May-2014 00:00:00,NaN,3829.94730372725,NaN,NaN,NaN,444,564,0,0,2.63726384364821,-0.995586468705575,1.64167737494263,303.246905537459,1.66080233597711,311.378577034623,4.11556506708371,3.5641838990223,-2.05778253354186,2.86160383570664,2.76514527944687,2014-05-02 17:55,NaN,NaN,0,0,0,0,290.67,1,0,0,0,7.56376020408163,303.95,273.95,5728
03-May-2014 12:00:00,NaN,2482.63138729654,NaN,NaN,NaN,137,243,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,-0,2.26356078689604,2.30382174950882,2014-05-03 15:55,NaN,NaN,0,0,0,0,291.99,1,0,0,0,9.15647959183673,291.75,272.75,5735
04-May-2014 00:00:00,NaN,3715.47486915635,NaN,NaN,NaN,565,667,0,0,4.19019859813084,-2.62559118001909,1.56460741811175,304.080841121495,0.453161263962045,312.03428409634,3.60111943369825,3.54641033782897,0.625327827222669,2.26356078689604,2.30382174950882,2014-05-03 15:55,NaN,NaN,0,0,0,0,290.71,1,0,0,0,8.02210714285714,305.15,276.15,5739
04-May-2014 12:00:00,1,2477.24006276289,179,-2298.24006276289,NaN,308,546,0,0,10.3166666666667,-9.25025630133107,1.0664103653356,289.83947368421,9.57034536488209,312.365522601561,0,-0,-0,2.6365338711005,1.9390643104529,2014-05-04 14:55,NaN,NaN,0,1,1,0,292.23,1,1,0,0,8.59915306122449,289.35,270.35,5705
05-May-2014 00:00:00,NaN,1393.31779565191,NaN,NaN,NaN,400,698,0,0,9.35366920152091,-8.48171076631309,0.871958435207824,296.013688212928,4.41476597633198,311.201397275445,3.08667380031278,2.67313792426673,-1.54333690015639,2.6365338711005,1.9390643104529,2014-05-04 14:55,NaN,NaN,0,0,0,0,291.67,1,0,0,0,7.29868367346939,296.95,286.95,5704
05-May-2014 12:00:00,2,162.187830717751,394,231.812169282249,326.726167033284,394,705,0,0,9.5624513618677,-8.81390376618566,0.748547595682041,288.96221719457,6.07237121502664,312.290869994034,1.54333690015639,-1.45026229646356,0.527852307791282,4.0550420513913,3.47765248168574,2014-05-05 14:55,NaN,NaN,0,1,0,1,290.99,1,0,0,1,8.34459183673469,284.75,284.55,5673
06-May-2014 00:00:00,NaN,1016.2986636301,NaN,NaN,NaN,785,951,0,0,8.17244598765432,-6.69756038497575,1.47488560267857,290.640354938272,5.50436491025567,309.658581014373,5.6589019672401,3.63747206897272,4.33497040615933,4.0550420513913,3.47765248168574,2014-05-05 14:55,1.29785714285714,1.84428571428572,0,0,0,0,290.39,1,0,0,0,12.3788010204082,292.35,285.35,5635
06-May-2014 12:00:00,NaN,589.252586368166,NaN,NaN,NaN,1622,1740,0,0,6.33198653198653,-4.58668090851465,1.74530562347188,288.487205387205,5.25626813317911,305.601151928352,4.63001070046917,4.35078688939068,1.58355692337385,5.85181907975965,5.23019727275221,2014-05-06 14:55,1.84789744777011,-1.83381674918178,0,0,0,0,290.21,1,0,0,0,14.7108775510204,287.35,283.75,5568
07-May-2014 00:00:00,2,1138.33249361805,1471,332.667506381947,1394.4811920522,1645,1752,0,0,6.07527519893899,-5.10649141515521,0.968783783783784,288.70286133529,2.75036391733317,298.63640830527,8.74557576755289,8.61271082044177,-1.51865329468362,5.85181907975965,5.23019727275221,2014-05-06 14:55,2.23810590753596,-0.802459639506196,1,0,0,1,289.85,1,0,1,0,12.4490306122449,290.15,282.15,5505
07-May-2014 12:00:00,2,400.830639577518,1386,985.169360422482,1344.01606723006,1386,1608,0,0,6.91529623698959,-3.34907156738607,3.56622466960352,288.313943768997,3.30254062215533,300.444880530825,2.05778253354186,-1.93368306195141,0.703803077055043,4.11556506708371,3.35418552967322,2014-05-07 14:33,2.08072299651568,-2.39172473867598,0,1,0,1,289.85,1,0,1,0,18.2366581632653,285.15,283.05,5494
08-May-2014 00:00:00,1,1015.78801736588,985,-30.7880173658813,968.996555676633,1161,1283,0,0,7.4942041015625,-4.63134404325346,2.86286005830904,289.53671875,2.24169676630953,300.880043000116,4.63001070046917,3.54679396867582,2.97611351097768,4.11556506708371,3.35418552967322,2014-05-07 14:33,1.47423647186147,1.5540854978355,1,0,1,0,289.65,1,1,0,0,15.5102806122449,291.75,284.75,5540
08-May-2014 12:00:00,1,738.829654655686,914,175.170345344314,898.167763003494,1205,1328,0,0,6.78020131086142,-4.39925078082609,2.38095053003534,287.478464419476,5.91328773592613,303.990467695583,1.54333690015639,0.771668450078196,1.33656896213336,2.60438101901391,2.29357011551019,2014-05-08 14:55,0.742935560859187,-0.701431980906932,0,0,0,1,290.05,1,1,0,0,14.1792908163265,287.15,282.35,5573
09-May-2014 00:00:00,NaN,1264.2853230911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.60111943369825,3.54641033782897,0.625327827222669,2.60438101901391,2.29357011551019,2014-05-08 14:55,NaN,NaN,0,0,0,0,288.95,1,0,0,0,15.3690204081633,292.35,283.35,5605
09-May-2014 12:00:00,NaN,250.249320257166,NaN,NaN,NaN,867,1251,0,0,7.5972602739726,-3.99343352625224,3.60382674772036,288.506438356164,5.87240260824473,310.57904770302,2.57222816692732,-2.5331502413064,-0.446662733730478,2.57222816692732,2.39415083229389,2014-05-09 14:19,3.3259719241774,-3.46613529531987,0,0,0,0,289.75,1,0,0,0,21.1343775510204,284.95,284.05,5650
10-May-2014 00:00:00,NaN,1267.11954471017,NaN,NaN,NaN,637,800,0,0,8.53379,-4.76740365719523,3.76638634280477,293.2138,0.927058487927411,311.093997692079,5.14445633385464,5.14445633385464,9.45021297391262e-16,2.57222816692732,2.39415083229389,2014-05-09 14:19,1.00620967741935,2.45000000000005,0,0,0,0,290.11,1,0,0,0,19.5132653061224,294.95,285.95,5683
10-May-2014 12:00:00,1,452.001794640058,534,81.9982053599416,519.079031572239,883,1115,0,0,8.85560991957105,-5.08604296625409,3.76956695331695,289.106836461126,6.05344841762417,314.421078429176,2.05778253354186,0.357330186984382,2.02652019304512,3.82618939830439,3.36533185172991,2014-05-10 14:55,0.942838827838829,-0.81959706959708,1,0,1,0,290.65,1,1,0,0,21.125862244898,288.75,286.25,5682
11-May-2014 00:00:00,NaN,1017.32023683552,NaN,NaN,NaN,817,937,0,0,9.11090441176471,-6.37517068970445,2.73573372206025,291.705588235294,3.51125361620348,310.668387385862,4.11556506708371,4.05304038609025,0.714660373968764,3.82618939830439,3.36533185172991,2014-05-10 14:55,1.38978260869565,2.38695652173914,0,0,0,0,290.41,1,0,0,0,17.9533979591837,293.55,286.55,5679
11-May-2014 12:00:00,NaN,313.069324754131,NaN,NaN,NaN,1959,2265,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2.05778253354186,-1.78209194951115,1.02889126677093,5.20876203802782,4.11556506708371,2014-05-11 16:55,5.30375742564862,-8.81749321490247,0,0,0,0,291.05,1,0,0,0,10.7323826530612,285.15,283.75,5658
12-May-2014 00:00:00,NaN,2373.29931470269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2889126677093,6.6135855799504,-7.88176437483515,5.20876203802782,4.11556506708371,2014-05-11 16:55,NaN,NaN,0,0,0,0,290.71,1,0,0,0,8.90244897959183,296.95,278.95,5666
12-May-2014 12:00:00,NaN,1869.53761759839,NaN,NaN,NaN,137,305,1,0,NaN,NaN,NaN,NaN,NaN,NaN,3.08667380031278,-2.90052459292712,-1.05570461558256,5.14445633385464,4.43709358794962,2014-05-12 14:55,NaN,NaN,0,0,0,0,290.49,1,0,0,0,6.85439285714286,287.15,273.15,5663
13-May-2014 00:00:00,NaN,3588.73567218782,NaN,NaN,NaN,2814,2882,1,1,NaN,NaN,NaN,NaN,NaN,NaN,6.17334760062557,4.72905862490109,-3.96815134797024,5.14445633385464,4.43709358794962,2014-05-12 14:55,0.852569538995751,-3.00620596701236,0,0,0,0,290.55,1,0,0,0,7.26385204081633,302.75,274.75,5706
13-May-2014 12:00:00,NaN,2601.81870946455,NaN,NaN,NaN,137,269,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4.11556506708371,-3.5641838990223,-2.05778253354186,5.17660918594123,4.43709358794962,2014-05-13 14:55,NaN,NaN,0,0,0,0,291.11,1,0,0,0,7.61511224489796,291.35,271.35,5710
14-May-2014 00:00:00,NaN,4548.33925827545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.68779323401103,-6.28446995134209,-2.28736000042889,5.17660918594123,4.43709358794962,2014-05-13 14:55,NaN,NaN,0,0,0,0,290.49,1,0,0,0,7.56124489795918,307.15,271.15,5723
14-May-2014 12:00:00,NaN,3200.0404980525,NaN,NaN,NaN,137,501,1,0,NaN,NaN,NaN,NaN,NaN,NaN,3.08667380031278,-3.08667380031278,-1.89004259478252e-16,4.34063503168985,3.7940365462178,2014-05-14 14:55,NaN,NaN,0,0,0,0,291.45,1,0,0,0,6.43160204081633,292.15,267.15,5723
15-May-2014 00:00:00,NaN,4077.18372042468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.68779323401103,5.79179883591124,-3.34389661700552,4.34063503168985,3.7940365462178,2014-05-14 14:55,NaN,NaN,0,0,0,0,290.81,1,0,0,0,6.66020918367347,306.95,274.95,5759
15-May-2014 12:00:00,NaN,3326.88997800017,NaN,NaN,NaN,137,316,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4.11556506708371,-4.05304038609025,-0.714660373968764,3.31174376491892,3.32246138228112,2014-05-15 14:55,NaN,NaN,0,0,0,0,292.03,1,0,0,0,6.25514795918367,294.95,268.95,5761
16-May-2014 00:00:00,NaN,4437.54636591378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.63001070046917,3.54679396867582,-2.97611351097768,3.31174376491892,3.32246138228112,2014-05-15 14:55,NaN,NaN,0,0,0,0,290.99,1,0,0,0,6.80421428571429,308.75,273.75,5783
16-May-2014 12:00:00,NaN,3088.10250559516,NaN,NaN,NaN,137,234,1,0,NaN,NaN,NaN,NaN,NaN,NaN,3.60111943369825,-3.54641033782897,-0.625327827222669,2.70083957527368,2.44361675858095,2014-05-16 15:55,NaN,NaN,0,0,0,0,292.89,1,0,0,0,6.03701530612245,294.55,270.55,5779
17-May-2014 00:00:00,NaN,3484.89973176626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.63001070046917,4.63001070046917,8.50519167652135e-16,2.70083957527368,2.44361675858095,2014-05-16 15:55,NaN,NaN,0,0,0,0,291.87,1,0,0,0,6.22487755102041,307.55,280.55,5779
17-May-2014 12:00:00,1,137,137,0,NaN,137,347,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,-0,3.31174376491892,2.55317462495008,2014-05-17 14:55,NaN,NaN,1,0,1,0,294.09,1,1,0,0,11.0834897959184,289.55,289.55,5777
18-May-2014 00:00:00,NaN,1269.08305007558,NaN,NaN,NaN,545,626,0,0,9.48136029411765,-7.79880715288005,1.6825531412376,295.866544117647,6.65861635696592,315.962712439636,3.60111943369825,2.7586175311923,2.31475495298264,3.31174376491892,2.55317462495008,2014-05-17 14:55,1.92855329949239,0.867258883248667,0,0,0,0,292.35,1,0,0,0,10.1840510204082,296.75,287.75,5769
18-May-2014 12:00:00,1,389.334972493615,406,16.6650275063849,402.613742792739,691,764,0,0,9.50893501805054,-8.60815937378576,0.90077564426478,289.732220216607,10.904920433334,317.448898588406,2.57222816692732,-0.446662733730479,2.5331502413064,3.17745832385139,2.8690237246497,2014-05-18 14:55,1.00926315789474,-0.349473684210523,1,0,1,0,292.45,1,1,0,0,10.4712040816327,289.35,287.35,5734
19-May-2014 00:00:00,NaN,1143.57488456308,NaN,NaN,NaN,631,917,0,0,9.63465587044534,-8.15409051774825,1.4805653526971,293.872064777328,5.85273041599953,313.072030130052,3.08667380031278,1.98407567398512,2.36452931245055,3.17745832385139,2.8690237246497,2014-05-18 14:55,1.82518072289156,2.31807228915659,0,0,0,0,291.79,1,0,0,0,11.7325663265306,295.55,287.55,5710
19-May-2014 12:00:00,1,552.555241392889,767,214.444758607111,710.681024989758,876,997,0,0,8.93684032476319,-8.14995315408736,0.78688717067583,289.809269282815,7.95590994736733,311.692721548392,4.11556506708371,-5.04011358608673e-16,4.11556506708371,4.42994850970816,4.13535143759854,2014-05-19 14:55,NaN,NaN,1,0,0,1,292.91,1,1,0,0,12.0389540816327,289.35,286.05,5680
20-May-2014 00:00:00,NaN,892.068504511849,NaN,NaN,NaN,892,1060,0,0,8.73878145695364,-7.12697647770053,1.61180497925311,290.622781456954,6.043490360622,308.708405508122,5.6589019672401,5.31762842036638,1.93545846190137,4.42994850970816,4.13535143759854,2014-05-19 14:55,1.36024822695035,2.11471631205677,0,0,0,0,292.55,1,0,0,0,14.364193877551,292.75,286.75,5657
20-May-2014 12:00:00,1,619.01138247028,1194,574.98861752972,1051.92905738541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05778253354186,1.02889126677093,1.78209194951115,4.90236427108501,3.86863116305869,2014-05-20 14:55,NaN,NaN,0,0,0,1,292.39,1,1,0,0,14.602112244898,287.95,284.45,5612
21-May-2014 00:00:00,NaN,1388.72317004816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6589019672401,5.57293053087409,0.982658014207051,4.90236427108501,3.86863116305869,2014-05-20 14:55,NaN,NaN,0,0,0,0,291.75,1,0,0,0,12.3762448979592,293.15,283.15,5578
21-May-2014 12:00:00,1,338.241022967544,914,575.758977032456,867.850946796932,2166,2506,0,0,5.89308526367669,-5.06273414008118,0.830351123595506,288.231423982869,13.2597535757004,305.529204685573,1.54333690015639,-0.99203783699256,1.18226465622527,3.05452094822619,2.55079293220292,2014-05-21 14:55,4.12637593340172,-6.80696990503293,0,1,0,1,291.95,1,1,0,0,15.9569540816327,285.55,283.95,5563
22-May-2014 00:00:00,NaN,1141.82644347788,NaN,NaN,NaN,813,886,0,0,8.0273150887574,-4.02775935370085,3.99955573505654,291.909097633136,0.973691334388661,303.553987983294,3.60111943369825,3.60111943369825,6.61514908173883e-16,3.05452094822619,2.55079293220292,2014-05-21 14:55,1.64125615763547,2.61133004926103,0,0,0,0,291.95,1,0,0,0,17.8287295918367,293.75,285.75,5576
22-May-2014 12:00:00,1,615.167090021795,1172,556.832909978205,1127.16142220988,1351,1565,0,0,7.6669233937397,-2.83845041018449,4.82847298355521,290.030683918669,8.28255264080815,303.194484115033,1.54333690015639,1.54333690015639,2.83506389217378e-16,2.92590953987983,2.48648722802974,2014-05-22 14:55,1.64575474011115,-1.12261564236684,0,0,0,1,291.89,1,1,0,0,21.9543010204082,289.35,285.55,5550
23-May-2014 00:00:00,1,728.327904303599,819,90.672095696401,782.563010054642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.11556506708371,4.05304038609025,0.714660373968764,2.92590953987983,2.48648722802974,2014-05-22 14:55,NaN,NaN,1,0,1,0,291.85,1,1,0,0,22.5417602040816,290.55,285.85,5543
23-May-2014 12:00:00,1,502.25775907762,1490,987.74224092238,1331.85138305561,1500,1767,0,0,7.99359867938371,-3.34041220397388,4.65318647540984,290.448129126926,7.62480728019756,302.927674986791,0,-0,-0,2.60080847989318,2.07683607551909,2014-05-23 15:55,1.5308245243129,-3.03530655391114,0,1,0,1,292.05,1,1,0,0,22.5016173469388,288.95,286.05,5553
24-May-2014 00:00:00,NaN,767.017823932396,NaN,NaN,NaN,1106,1385,0,0,9.02346749226006,-5.21298516530866,3.8104823269514,291.546284829721,9.80252623994983,305.400211575633,4.63001070046917,4.35078688939068,-1.58355692337385,2.60080847989318,2.07683607551909,2014-05-23 15:55,1.09728158602151,-0.110887096774263,0,0,0,0,292.17,1,0,0,0,21.8556734693877,292.55,287.55,5598
24-May-2014 12:00:00,1,452.247053021535,545,92.7529469784645,506.712466439084,1155,1415,0,0,9.18628683693517,-4.86746802160416,4.31881881533101,290.486493123772,11.3175301268029,309.203093468832,0,-0,-0,2.6365338711005,2.07921776826625,2014-05-24 14:55,1.31782729805014,-2.02061281337041,1,0,1,0,292.15,1,1,0,0,26.1448214285714,289.55,287.05,5633
25-May-2014 00:00:00,1,678.949217153739,788,109.050782846261,761.093986471184,953,1122,0,0,9.32432598039216,-5.25591776121407,4.06840821917808,290.878442728443,8.87110519018705,312.532632573251,2.05778253354186,1.02889126677093,1.78209194951115,2.6365338711005,2.07921776826625,2014-05-24 14:55,0.825284256559765,-0.187147716229333,1,0,1,0,292.15,1,1,0,0,21.9681173469388,291.75,287.45,5682
25-May-2014 12:00:00,1,427.056526227641,545,117.943473772359,494.078198208433,979,1219,0,0,9.32521377672209,-5.10817965598718,4.21703412073491,290.054216152019,12.993435427509,313.732761106552,0,-0,-0,1.80055971684912,1.33374793840676,2014-05-25 16:55,0.84126669570267,-1.41236207897794,1,0,1,0,291.89,1,1,0,0,24.5958826530612,289.35,287.05,5700
26-May-2014 00:00:00,NaN,1143.7692149666,NaN,NaN,NaN,647,795,0,0,9.94009803921569,-5.92599126303499,4.0141067761807,294.415588235294,8.91028936558388,315.064909159676,4.63001070046917,4.55967043435153,0.80399292071486,1.80055971684912,1.33374793840676,2014-05-25 16:55,1.03444680851064,1.87914893617028,0,0,0,0,291.81,1,0,0,0,21.0824591836735,295.75,287.75,5744
26-May-2014 12:00:00,1,275.726167033284,305,29.2738329667159,275.726167033284,509,688,0,0,10.3618413978495,-5.18083166548937,5.1810097323601,289.702822580645,9.06758623793002,316.491650689784,1.54333690015639,0.99203783699256,-1.18226465622527,2.02562968145526,1.52355052964157,2014-05-26 18:55,NaN,NaN,0,1,1,0,292.45,1,1,0,0,24.3175204081633,287.55,286.45,5743
27-May-2014 00:00:00,NaN,1270.17435549475,NaN,NaN,NaN,475,789,0,0,10.8013313609467,-6.03293695400364,4.7683944069431,296.964053254438,7.19996694089622,315.017761061759,3.60111943369825,3.11866091164451,-1.80055971684912,2.02562968145526,1.52355052964157,2014-05-26 18:55,NaN,NaN,0,0,0,0,292.31,1,0,0,0,22.3785612244898,297.75,288.75,5767
27-May-2014 12:00:00,1,326.649598598432,568,241.350401401568,431.35480651708,568,789,0,0,11.1376914153132,-5.87852560159777,5.25916581371546,291.183062645012,12.2774442190052,315.209348391424,0,-0,-0,1.96132397728208,1.5004664307076,2014-05-27 15:55,NaN,NaN,0,0,0,1,292.73,1,1,0,0,23.7872959183673,290.75,289.25,5757
28-May-2014 00:00:00,NaN,1020.21669040441,NaN,NaN,NaN,552,643,0,0,10.9281807228916,-6.72826148298658,4.19991923990499,295.542048192771,8.14097285192594,315.591025396718,3.60111943369825,3.38394535841497,1.23165538484633,1.96132397728208,1.5004664307076,2014-05-27 15:55,NaN,NaN,0,0,0,0,293.01,1,0,0,0,20.0191887755102,296.95,289.95,5763
28-May-2014 12:00:00,1,318.28392210657,478,159.71607789343,406.054871646207,478,770,0,0,10.9624845679012,-6.44583599259594,4.51664857530529,290.710185185185,10.9914003798182,313.939529409165,0,-0,-0,2.029202220576,1.65765815201983,2014-05-28 18:55,NaN,NaN,0,0,0,1,292.95,1,1,0,0,21.3455714285714,289.95,288.65,5746
29-May-2014 00:00:00,NaN,1019.19407966317,NaN,NaN,NaN,538,777,0,0,10.9012967581047,-6.96570852281062,3.93558823529412,294.631920199501,8.29145985204588,313.144684615348,3.60111943369825,2.7586175311923,2.31475495298264,2.029202220576,1.65765815201983,2014-05-28 18:55,NaN,NaN,0,0,0,0,292.95,1,0,0,0,19.9884642857143,295.75,288.75,5733
29-May-2014 12:00:00,1,439.79962416138,484,44.2003758386203,457.486377812518,707,1073,0,0,9.86485964912281,-6.59674907478035,3.26811057434246,290.281929824561,13.0876028524638,311.51932125529,1.54333690015639,-1.54333690015639,-9.45021297391262e-17,2.14856705708047,1.82914002981498,2014-05-29 17:55,0.731547085201793,-0.34573991031391,1,0,1,0,292.95,1,1,0,0,17.7912397959184,289.95,287.55,5719
30-May-2014 00:00:00,NaN,1269.51953233828,NaN,NaN,NaN,636,701,0,0,10.411873747495,-7.97585024112868,2.43602350636631,295.910120240481,5.73811605972583,315.031389681253,3.60111943369825,3.11866091164451,1.80055971684912,2.14856705708047,1.82914002981498,2014-05-29 17:55,1.65157894736842,1.73947368421057,0,0,0,0,292.55,1,0,0,0,14.2285051020408,297.15,288.15,5728
30-May-2014 12:00:00,1,174.857337734404,137,-37.8573377344044,NaN,284,827,0,0,10.5249319727891,-8.52811307926093,1.99681889352818,288.978231292517,11.0911561568577,315.869895233243,1.54333690015639,0.527852307791283,-1.45026229646356,2.66301269046593,2.14964782521783,2014-05-30 15:55,NaN,NaN,1,0,1,0,292.75,1,1,0,0,14.3127295918367,286.95,286.65,5734
31-May-2014 00:00:00,NaN,1144.93544318164,NaN,NaN,NaN,583,914,0,0,9.84445067264574,-7.70704432509111,2.13740634755463,296.027914798206,9.79732585718568,314.705074908295,4.11556506708371,3.86736612390282,1.40760615411009,2.66301269046593,2.14964782521783,2014-05-30 15:55,NaN,NaN,0,0,0,0,292.55,1,0,0,0,14.390556122449,296.95,288.95,5745
01-Jun-2014 00:00:00,NaN,1765.4948974596,NaN,NaN,NaN,384,564,0,0,8.08297570850202,-6.94098396917206,1.14199173932997,297.446558704453,4.27476852950946,313.957700036008,4.11556506708371,3.86736612390282,-1.40760615411009,2.66301269046593,2.07756890405668,2014-05-31 16:55,NaN,NaN,0,0,0,0,293.45,1,0,0,0,10.3244846938776,298.35,285.35,5740
01-Jun-2014 12:00:00,1,137,137,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,-0,-0,2.66868672318709,2.11951600954811,2014-06-01 14:55,NaN,NaN,1,0,1,0,293.35,1,1,0,0,10.2108520408163,286.55,286.55,5752
02-Jun-2014 00:00:00,NaN,1518.58236708242,NaN,NaN,NaN,405,610,0,0,9.5219776119403,-8.46718242612949,1.05479518581081,297.521641791045,4.7704427372546,314.447079481759,4.63001070046917,4.35078688939068,-1.58355692337385,2.66868672318709,2.11951600954811,2014-06-01 14:55,NaN,NaN,0,0,0,0,294.21,1,0,0,0,9.07957142857143,298.15,287.15,5771
02-Jun-2014 12:00:00,1,263.379409537361,305,41.6205904626386,263.379409537361,519,672,0,0,10.675497382199,-9.82086435467602,0.854633027522936,290.346073298429,10.0833008681334,316.416347264322,0,-0,-0,3.08667380031278,2.48991686558564,2014-06-02 14:55,NaN,NaN,0,0,1,0,294.15,1,1,0,0,12.8124081632653,289.55,288.55,5760
03-Jun-2014 00:00:00,NaN,1144.54665378623,NaN,NaN,NaN,490,617,0,0,10.0515155807365,-8.99584861363425,1.0556669671023,295.443342776204,5.19831214498805,313.680214599209,4.63001070046917,2.97611351097768,-3.54679396867582,3.08667380031278,2.48991686558564,2014-06-02 14:55,NaN,NaN,0,0,0,0,294.01,1,0,0,0,12.5315918367347,296.55,288.55,5749
03-Jun-2014 12:00:00,1,200.101365303204,137,-63.1013653032042,NaN,474,699,0,0,10.3325964391691,-9.52604555854292,0.806550880626223,289.304154302671,9.54079613704175,315.677169099209,0,-0,-0,3.37604946909211,2.77009187207557,2014-06-03 15:55,NaN,NaN,1,0,1,0,293.69,1,1,0,0,8.69536734693877,287.35,286.85,5740
04-Jun-2014 00:00:00,NaN,1518.31668759817,NaN,NaN,NaN,369,615,0,0,9.91351293103448,-9.31597539349695,0.597537537537538,297.3375,6.25251859429051,314.772440506684,4.63001070046917,2.97611351097768,-3.54679396867582,3.37604946909211,2.77009187207557,2014-06-03 15:55,NaN,NaN,0,0,0,0,293.95,1,0,0,0,6.60612755102041,297.95,286.95,5773
04-Jun-2014 12:00:00,1,137,137,0,NaN,352,655,0,0,10.8476511627907,-9.51303430455315,1.33461685823755,289.784651162791,9.07668273543754,315.72313849095,2.57222816692732,6.30014198260841e-16,-2.57222816692732,2.75379721400454,2.40760556424397,2014-06-04 15:55,NaN,NaN,1,0,1,0,293.81,1,1,0,0,8.32180612244898,286.75,286.75,5770
05-Jun-2014 00:00:00,NaN,1766.74560889507,NaN,NaN,NaN,379,479,0,0,8.97948347107438,-8.34743841807085,0.632045053003534,298.33347107438,3.45410575135782,315.959387535443,4.63001070046917,3.54679396867582,-2.97611351097768,2.75379721400454,2.40760556424397,2014-06-04 15:55,NaN,NaN,0,0,0,0,293.41,1,0,0,0,5.52894387755102,299.15,286.15,5791
05-Jun-2014 12:00:00,1,200.175218453417,137,-63.1752184534166,NaN,477,678,0,0,10.3497058823529,-9.23714849025009,1.11255739210285,289.502352941176,9.58318466638269,316.255089298125,1.54333690015639,-1.45026229646356,-0.527852307791282,3.08667380031278,2.29357011551019,2014-06-05 14:55,NaN,NaN,1,0,1,0,293.65,1,1,0,0,9.06751020408163,288.55,288.05,5762
06-Jun-2014 00:00:00,NaN,1268.86482897918,NaN,NaN,NaN,485,549,0,0,9.15895114942529,-7.69002453137606,1.46892661804923,295.844971264368,5.80396456455099,318.238630121868,5.14445633385464,5.06630048261281,-0.893325467460953,3.08667380031278,2.29357011551019,2014-06-05 14:55,NaN,NaN,0,0,0,0,293.15,1,0,0,0,8.37094897959184,296.55,287.55,5800
06-Jun-2014 12:00:00,1,238.094246981134,305,66.905753018866,238.094246981134,592,737,0,0,10.3881538461538,-8.02202722601427,2.36612662013958,290.146923076923,8.62507345146361,318.541343309746,0,-0,-0,2.70941366916344,1.77912448212473,2014-06-06 18:55,NaN,NaN,0,0,1,0,293.51,1,1,0,0,13.1526275510204,289.15,288.35,5765
